event,date,person,quote,Positive?,Negative?,Team?,Individual?
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"This summer we signed a groundbreaking media rights deal that will grow the economics of our league and expand the reach and accessibility of our game for our fans, with additional WNBA media deals to come.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"As you know, early in the season, after seeing the growth trajectory we were on and with a challenging game footprint given the Olympics, we implemented full charter flights for the entire season plus playoffs.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"This growth has not come without growing pains. The hateful speech and threats directed at our players are troubling. That type of conduct is not representative of the WNBA's character or fan base. As a league, we stand united in condemning racism and all forms of hate. The WNBA is one of the most inclusive and diverse professional sports leagues in the world, and we will continue to champion those values.",,1,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"We'll meet with the Players Association, the players, teams. We'll work together to expand and enhance our efforts and are going to approach this multidimensionally, utilizing technology, prioritizing mental health, reinforcing physical security and increasing monitoring. We know there's more work to be done, and as a league, we are fully committed to listening to the players and other stakeholders on this and other important issues.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"We will also be changing our first round to a 1-1-1 setup for the best-of-three series. We have contemplated both these changes since the pandemic. We would have done it in the current year, but with the Olympic break this year, it wasn't possible. But now that we have charters throughout the season and playoffs, it's feasible. So to summarize, in 2025 we will have a best-of-three first round, five in the semifinals and seven in the WNBA Finals.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"In addition, the 2025 regular season will increase from 40 to 44 games per team. Honestly, the league's growth and increased demand for WNBA basketball made this the ideal time to expand the schedule, lengthen the Finals and provide fans more opportunities to see the best players in the world compete at the highest level.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I also want to take the opportunity to let you know that the WNBA Draft Lottery 2025 presented by State Farm will be broadcast on Sunday, November 17, at 5 p.m. Eastern on ESPN.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"With that, I want to thank you for your coverage this year. It really has made a difference. I really am very grateful to be standing here as the commissioner of a league that has been through so much. To have you all in this room and reporting on this league as you have all year, very grateful for that.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"With that, happy to answer any questions.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Yeah, first of all, there's no place in sports for this. Just continue to condemn it, continue to be a voice on this. Also, I think we have been already meeting with some technology providers. I think there are some technology solutions out there that we could deploy and employ. Of course, we want to meet with the players and see what they want to do around that. But there are some technology companies we've been meeting with to see what we can do. It just is something where we have to continue to be a voice for this, a voice against it, condemning it, and making sure that we find every opportunity to support our players, who have been dealing with this for much longer than this year, by the way. I think Sue Bird said that the other day very eloquently. We need to continue to see how we can support the mental health resources, physical security, cybersecurity.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"We're going to attack it, as I said, multidimensionally. We're going to try to figure out how we can best work with the players as to how they want us to help solve this issue.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Yeah, well, next year we do not have any international competition. No FIBA World Cup and no Olympic break, so we should have a nice footprint. It's hard to start much earlier because we obviously have the college season. The college draft is such a great feeder system into the WNBA and creates a lot of excitement, as you've seen over the past few years and probably since the league started.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I think probably not starting much earlier. Certainly we're well into October by the time we finish the Finals, especially if we go to five games this year, next year seven. So we'll probably go a little bit later in October.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"But again, we'll have a decent footprint next year to fit in the 44. Remember, we have an additional team joining next year, in Golden State Valkyries. So I think it'll be great. We'll have obviously the condensed Commissioner's Cup a few weeks, culminating in that championship, as well.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I think next year will be a good footprint. We'll have to look at the following year because that is the FIBA World Cup year. Obviously, we'll be good in 2027, and then it'll be LA '28. It's a constant balancing of the schedule. I think we feel very good about where we'll be next year, for sure, on the footprint.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"So that date in November was draft lottery, not the draft. Yes.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"The Golden State Valkyries will pick fifth in each round. The lottery picks will be the four teams that you probably have already done the calculations on, but we'll obviously put a release out after this press conference on exactly that, and then the Golden State Valkyries will have the fifth pick in each round.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"It's a good question on what's next as it relates to our globalization platform. Obviously, we played Toronto, we played in Edmonton. That was kind of our Canada series. Now we'll have a team in Toronto starting in '26. Sure, we'd like to play in more places -- EMEA, Asia, Africa, Latin and South America, I know Mexico City has shown interest, as well as a variety of other cities across the world.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Obviously, I was in Paris for the Olympics this year. Thought it was amazing, the support for women's basketball there. I'll never forget on the Friday night when Belgium played France in the women's game. I'd say that was the best crowd that I saw watch a game there. Obviously, a lot of Belgians could drive there to Paris.",1,,,1
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"It was great to see the growth of the game globally. I think our players represent such great role models to those communities in lifting women. I've admired what the NBA has done with their Global Games platform, playing around the world. I think we'll be on a path there as we get into 2025 and beyond.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"That will be something I'm sure in collective bargaining that we'll sit down with the players and Players Association. I think one thing that you noticed in the last year or two, particularly this year, a lot of our veterans were in camp, training camp. Obviously, they have to show up by May 1, and I think it was important. I think you saw the quality of the game in the first few weeks because of that. I also think you saw the quality of the Commissioner's Cup play, which is toward the front half of the season to give that some more relevance. Again, I'm sure it'll be something we continue to discuss and talk about.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Yeah, so again, we work with FIBA. We're working with all the constituents on how we can make this all work, where they can have vibrant, competitive seasons. We can have our vibrant, competitive season.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Obviously, some have moved their dates to end earlier to make sure that those vets -- remember, our prioritization rule does not apply to rookies in their first couple years, but for those vets to come over and play in the best league in the world.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"But we have a good relationship with FIBA. Working through with them. And again, I think in 2025 -- that's another impediment to starting earlier, to the question about starting earlier, not only the college draft and college season going into the beginning of April, we need to have a training camp, but also the Euro leagues, as well, play into April now, into May.",,1,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Yeah, absolutely. We're always scenario planning around a variety of different outcomes. Certainly, I engage with Nneka and Terri throughout the year, every month, every other week during the season. I really respect the player leadership. I think this is going to be an opportunity to listen to one another and take this league to the next level for generations to come.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I look forward to building the future of the league and sitting down with the players. Whether they opt out, not opt out. I suspect that given the transformation of the league that we've been working so hard on, building this long-term economic model, we've already returned to the players through charter, through increasing playoff bonuses a couple years ago by over 50 percent. So we'll continue to do that, and when we get to the bargaining table we'll continue to talk about the issues that are most important to the players.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"We actually look forward to engaging in that now that we've kind of gotten the media deal we discussed, corporate partners, just everything. There's virtually not a sporting event you can turn on where one of our players is not in an ad spot. That was not happening five years ago. Look at Aliyah Boston and Sabrina and A'ja and so many of our players in these ad spots. I think that's a good sign, too, as we think about the future of this game and the future of the agreement between the Players Association and the owners.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Yeah, one thing that as a very long-term sports fan I know is that officiating and refereeing is always at the top of the fan's list, of the media's list. Obviously, we work hard on training. We work hard on consistency. Obviously, not every -- they're humans.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Looking at technology, basketball is a little more complex than tennis, for instance, around technology, of officiating. We're looking at a variety of different dimensions, but we'll continue training. We have a lot of veteran officials. You'll see them out here working the Finals. But we always know there's always work to do, always get better. We review in our Competition Committee meetings, officiating and points of emphasis and things like that.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"We'll caucus with Bethany Donaphin, our head of league operations, and our referee operations, as well. We'll caucus to make sure we're putting out the best officiating we can.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"So on your first question, we do hear from NBA players who are very interested in investing in WNBA teams. There's a lot of capital inflow coming into women's sports, as many of you are hearing and reading, and obviously we were one of the first and only to raise at the scale we did, 75 million back in 2022. We brought in former NBA players into that capital raise and former WNBA players into that capital raise. So yes, we do get interest from time to time.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Then again, we want to listen to the players as to how they want to think about anything that we go to the bargaining table on, whether that's equity stakes or other issues that they might be interested in. We're certainly willing to listen. I think it is complicated when you have a Players Association versus the league versus the owners who are all small businesses, right. Well, 13, now we'll have 15 to 16, and they're each individual businesses. I think it's a little more complicated because there's no one equity stake. Like Unrivaled, it is one league with equity stake in, and it's not teams. We've got 12, soon to be 16, teams in a league. So it's a little more complicated, I think.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Yeah, it's certainly something that we look at for all of our teams every year, as well as you mentioned the expansion teams. I think my comments on the expansion teams were you want to make sure the expansion owners know, when you come into the league, it's a competitive league. Free agency is competitive now, and all of our owners are investing. You see investing in practice facilities and other player experiences. I think we want those expansion teams to come in and be the most successful they can.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I think, you may have a different view, but I think our current owners are all growing in the same direction as far as how they know they need to get free agents to build a championship squad. Obviously great rookies, too, become veterans later on.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I don't have a bias against any one team. Obviously, we have teams playing in different size arenas. You saw some teams upgrade those arenas for certain games this year, and I thought that was a sign and signal that as has attendance had a grown across the league that we can play in bigger arenas. I think when I came into this league, someone said you should all be playing in 5,000-seat arenas. Can you imagine what you're going to see out here tonight if that was in a 5,000-seat arena? No, there's going 17,000-plus people here. And we had our highest-attended game ever, over 20,000, in Washington this year.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I was in Phoenix for the All-Star Game this year taking a tour of their new practice facilities that they opened. Vegas has done it, Seattle has done it, Dallas is going to do it. I think Phoenix I mentioned, and Chicago is looking at upgrading. I think all of our -- we already had some great practice facilities already in the league in Indy, Minnesota, et cetera, and here in New York.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I think, again, there's no -- we do have standards, but there's nothing where we're saying any one owner is not up to their standards today.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"Yeah, so just in general for the 16th spot, as I've mentioned, the good news is we have a lot of demand from many cities. I'd say 10 or so, maybe even plus at this point, because I think the more people are watching the WNBA and seeing what we're growing here and seeing these players and the product on the court, more people are interested in having it in their cities. They see the economic impact of having a WNBA team in their city, the role model in the community these players represent.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,16-Oct,BREANNA STEWART,"They were up and their shots weren't falling. We were getting good looks, and it's like, if we are going to be this close, we are not leaving here without this win. It's tough to play in this arena, but the way that we continued to stay together is something that I'm not shocked at but I am really proud of.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,16-Oct,BREANNA STEWART,"Just continuing to kind of be in help side and know that we did some different schemes. We sometimes were sending two to the ball and then leaving somebody open and making sure that, you know, between JJ and I, like we are going to protect the rim at all costs and make sure that nothing is easy, because this is the Finals and everything is going to be tough and we're going to make everybody work for it.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"We're looking at it from all these angles, partnerships, ranks of our employee base and certainly the coaching diversity and coaching, as well. So it is important to us. There's not a Board of Governors meeting that we don't talk about this. As you know, we've made enormous progress especially in the assistant coaching ranks with former WNBA players by essentially focusing on this over the last couple years. Made enormous progress, which is why our report card is really good.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,20-Oct,BREANNA STEWART,"Seven, nice. Hopefully we have more time.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,20-Oct,NYARA SABALLY,"Yeah, I mean, it's really just the -- thinking in German, sorry.",1,,1,
2024 - NBA DRAFT,26-Jun,AJ JOHNSON,"No, a hundred percent. I'm super proud of myself just sticking through that Australian season, knowing things were not going my way but continue to believe in myself every single day, and keep taking steps and getting better and looking at the bigger picture of my career. I feel like it's a great experience of being out there.",1,,1,
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,JAYSON TATUM,"Absolutely. And I think the league is in a great place right now, the amount of high-character guys, the amount of talent throughout the NBA. The fact that LeBron and KD and Steph are still considered one of the best 10 players in the league right now at their age and how long they've been playing is incredible.",1,,,1
2024 - ALL-STAR GAME,18-Feb,GIANNIS ANTETOKOUNMPO,"I don't know if I felt it. Maybe I did feel it a couple times. I don't know that I felt I had to lift and put Milwaukee on the map. I was just playing hard, doing what I love, being consistent with it, staying humble through the whole journey. I always wanted to get better.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,16-Oct,SABRINA IONESCU,"And obviously like we don't win this game without Stewie. What she was able to do, just continued to chip away. Obviously she'll speak, but I mean, yeah, there's nothing I could say. Like that shot's nice but that doesn't go against what she's been able to do for us tonight and how she was able to just will us back into that game.",1,,,1
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,10-Oct,CATHY ENGELBERT,"I think we do have standards, by the way, across the board for facilities, practice facilities and things like that. The owners now know that there's an edge to showing a player investment in the things like facilities, et cetera, especially practice facilities.",1,,1,
2024 - NBA DRAFT,26-Jun,MATAS BUZELIS,"How do I feel it improved my game? Being around NBA coaches, veterans, just being in the NBA atmosphere, playing NBA rules and all that.",1,,1,
2024 - NBA DRAFT,26-Jun,AJ JOHNSON,"Like I said before, it's just really truly a blessing to have players that you're really close with that are at the level that you want to be at and are doing the things that you want to do on the court. Just to have them to pick their brains and receive advice that they are giving me, I feel like it's truly a blessing.",1,,1,
2024 - WNBA DRAFT,15-Apr,JACY SHELDON,"Yeah, I was there for a minute and I got to experience Buckeye Nation and just staying in Ohio, which was amazing. I think just the way we represented that university and the way they're going to continue to, it's an honor to put on that jersey every day, it's an honor to play in front of Buckeye Nation every night. I just hope that we left a legacy of hard work going out there every night and giving it our all.",1,,1,
2024 - NBA ALL-STAR RISING STARS PRACTICE,16-Feb,CHET HOLMGREN,"""I can't believe I just did this."" I mean, getting into the NBA, being drafted, shaking Adam Silver's hand and finally playing in my first game. Obviously, there was a lot of time in between that, but those two moments were huge for me.",1,,,1
2024 - NBA DRAFT,26-Jun,DALTON KNECHT,"It feels great, to play with one of the greats to ever touch a basketball. It's going to be exciting to go put on a show for L.A.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,20-Oct,JONQUEL JONES,"It really just means a lot to be able to win with her and to watch the way that she approaches the game every day. The way that she leads our team, because she is our leader and we look to her in tough moments. So it just really means a lot to have everything come together and to be able to win together.",1,,,1
2024 - WNBA DRAFT,15-Apr,CATHY ENGELBERT,"I think that's the way to add these roster spots for purposes of the game, as we've looked at the data. But we continue to monitor that for sure and talk with our players quite frankly about it, as well.",1,,1,
2024 - NBA ALL-STAR RISING STARS PRACTICE,16-Feb,CHET HOLMGREN,"I mean, it's got to be MJ, I guess. I mean, he was the best.",1,,,1
2024 - ALL-STAR GAME,18-Feb,TYRESE HALIBURTON,"I think I've handled it pretty well, but just as professional athletes in general -- microphone interruption. My bad. I don't know what's going on up here.",1,,1,
2024 - ALL-STAR GAME,18-Feb,STEPHEN CURRY,You don't ever want to lose that joy no matter how deep you get into your career and the expectations that come with the success that you have and the standards you set. Things are going to get tougher when you try to win at the highest level. Embracing that while still playing with joy is always the challenge.,1,,1,
2024 - ALL-STAR GAME,18-Feb,KEVIN DURANT,"Me and Kawhi was in awe of them shooting from the three-point line like it was a free throw. That's strength, power, muscle memory. That's someone who works extremely hard every day on their craft to be able to do that without flinching. It was just normal and natural motion.",1,,,1
2024 - NBA ALL-STAR RISING STARS PRACTICE,16-Feb,CHET HOLMGREN,I'd say my post fade. I added it to my game a while back. I've had it in my game. It's a good shot for me. I feel like I should just get to it more.,1,,,1
2024 - ALL-STAR GAME,18-Feb,GIANNIS ANTETOKOUNMPO,"My philosophy is kind of drive them off the three. I think that's what we've been doing the last couple of years. Try to make them shoot a tough two. No layups. Protect the paint. We have a great Defensive Player of the Year candidate, Brook Lopez, on our team. Send as many people as you can to the paint. No easy layups. Whenever a guy is at the three-point line wide open, you've got to fly out to him and make him put the ball on the floor. If he's going to take a dribble, dribble, dribble three, the chance of that going in is better.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,18-Oct,CHERYL REEVE,"Elite players play no matter the environment, home, road. Elite players play and they love the environment and they are not affected by the environment. That's why you see the series has been what it has, winning on each other's court.",1,,1,
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,GIANNIS ANTETOKOUNMPO,"As I said, I don't watch a lot of basketball. I haven't watched him play a lot of the year, but obviously when we are in the bus or in the plane, you have guys going, oh, wow, that's crazy. Then it kind of draws your attention. It's like what happened? You want to know because I'm nosey, I want to know.",1,,,1
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,18-Oct,CHERYL REEVE,"For sure, for sure. I think as a league, we're kind of getting it, and our TV partner being a partner in the best of ways at this time. All of it. All of the investments.",1,,1,
2024 - WNBA DRAFT,15-Apr,ALISSA PILI,"Definitely the community in Salt Lake City. I think it's really grown on me the last two years I was there, and I'm going to miss it a lot because even though I came from another Pac-12 school, they still took me with open arms and just supported me throughout everything.",1,,1,
2024 - NBA ALL-STAR RISING STARS PRACTICE,16-Feb,PAOLO BANCHERO,"I don't really know him too well, but he seems like a pretty smart guy who understands who he is. He's the number one pick, so they're counting on him to turn around the franchise, and I think he understands that. I think he understands the pressure that comes with it.",1,,,1
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,JAYSON TATUM,"Would I love to win? Yes. But apparently us losing the Finals two years ago affects what people think of me now, so I guess I've got some ground to make up. Everybody who has a vote, they vote -- the criteria is different. Everybody thinks differently. Right, wrong, or indifferent, it is what it is. You can't tell people what they should look for when they vote. That's the beauty of it.",,1,,1
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,20-Oct,SANDY BRONDELLO,So I kind of prepared Nyara in that regard and I'm very thankful that it worked well for us.,1,,,1
