event,date,person,quote,Positive?,Negative?,Team?,Individual?
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"To your question, there's so much scoring in this league. You can't really put your hands on people too much. I think there's guys that have learned that ability to get to the free throw line very frequently out on the floor. You have guys shooting 20 -- I've seen guys shoot 15 to 20 threes in a game.",1,,1,
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"We have some great scorers in this game, that when you see guys putting up 50s, 60s, 70s, it's like you're watching the game, you're like, oh, man, he either had a heater, he caught fire. You've seen guys this year scoring like 40 in the first half.",1,,1,
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"I don't know, you've got so many great talents in this league. Would I sit here and say I think guys can score 80 or 90? Yeah, why not? It's been done before. Talent is talent no matter what generation it is. '50s, '60s, '70s, '80s, '90s all the way until now, talent is talent, and great basketball and great scorers are going to be great scorers no matter what era they're in. Once a great scorer gets going, there's really nothing you can do.",1,,1,
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"I know you've asked this question before, and a lot of you guys have asked, what does it feel like to be in a zone? Once a guy's in a zone, there's nothing you can do. If a guy decides he wants to stay in the zone, or you've seen Caitlin the other night when she broke the record, there's nothing you can do. There's nothing you can do.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"If the game's flowing at a very good pace and you've got a heater from the midrange, you've got a heater from the free throw line, you're shooting threes, you shoot 15 threes, you make 10 of them, that's 30 right there. You go to the free throw line 15 times and make another 13, 14, that's 43 points right there. You could very easily make another 10, 12, 15 points from two-point land and just be at 60, 70, 80.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"I think it's possible. I mean, we've seen Kobe. We've seen Kobe do it. Kobe -- obviously, I'm not going to put too many guys on Kobe's level, but when you have a hot streak, we've seen Kobe live put up 81. I think it could be done.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,Of course you get a bonus question. You don't have to ask that. Of course.,1,,,1
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,I am. I promise you.,1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,I'm feeling okay. I definitely wasn't going to put too much pressure on the game tonight for me physically. I want to try to be as healthy as I can be physically. This last part of the season is very important for us. I got to make sure of that.,1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"It possibly could. It depends on the recovery process. So possibly, but we will see.",,1,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"Still just my love for the game. I'm not pursuing anything, but my love for the game runs deep. Just trying to give everything I can to the game until I have nothing left, in the sense of just my love.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"It's not about the physical or things of that nature. It's just about the pure joy of going out and playing a game that I love. I know I don't have much time left, but while I'm out there, just trying to play with a lot of joy and a lot of fun.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"I don't know. I think it's something we need to figure out. Where is the median? This is what a lot of the games are starting to look like too. We wanted to get more pace into the games. We wanted to get more shots. We wanted the game to be more free flowing. We stopped letting the game -- be freedom of movement, a lot of freedom of movement now. That's what our games are like in the regular season now.",,1,1,
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"They let us tighten up in the postseason. It's a deeper dive into a conversation of how we can shore up this game. Obviously from a player's perspective, it's fun to get up and down. But at the end of the day, our competitive nature don't like to have free-flowing scoring like that.",,1,1,
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"But I think the good thing that came out of tonight was none of the players were injured, and everybody came out unscathed or how they were before the game started. So it's a deeper conversation.",,1,1,
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"One, I don't know, man, it's super surreal and super crazy and just very humbled and blessed that I can be able to still perform on the stage at this point in my career and be able to do some of the things that I did 20 years ago. I think that's pretty cool.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"I always acknowledge the greats. I understand the greats that came before me and the people that laid down the foundation for this sport to be as great as it is today. I happen to be a recipient of that. Because of Big O and so many other great players, obviously, if anybody know my history, they know how much I admire Big O, not only for what he contributed to the game, but also what he stood for off the floor as well.",1,,1,
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"We've always had a really cool relationship, and every time I get an opportunity to see him, we just pick it back up where we left off. To see him tonight was a treat for me. I didn't expect to see him. I didn't know he was going to be here. So it was a treat for me to see him again.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"The kid is special. He's going to continue to get better and better. If he's doing that at 19 now, just imagine what he's going to look like at 21, 22. So a special kid.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"It's awesome. I remember my first All-Star Game and looking up and seeing the likes of Allen Iverson and Kobe Bryant and Kevin Garnett and those guys, and I was just in awe. Just to see guys in their first All-Star Games, like you said, Paolo and the rest of the guys here, it's special. It's special for them.",1,,1,
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"I think you saw the raw emotion that Jalen Brunson showed when they asked him after a Knick game how he felt being an All-Star. I think you saw the raw emotion, and that's how much he cares about being acknowledged and for him to be a first-time All-Star is just super cool.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"To be a part of their moment, because this is their moment, is something I can look back on and be like that was a cool moment.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,"For me, what I find is a silver lining is looking at my upbringing and looking at kids that are in situations that I was in when I was younger, trying to be an inspiration to them, letting them understand that there is a way out. I was one of the kids that made it out.",1,,,1
2024 - ALL-STAR GAME,18-Feb,LeBRON JAMES,I've shared a great relationship with the Philippines and TITAN and us having that -- we share some of the same core values. I always respected that even when I went over there and spent a lot of time in the Philippines in Manila.,1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,18-Oct,BREANNA STEWART,"I think that, you know, for our team, we bounce back after a loss really, really well, and making sure that everybody is on the same page going forward.",,1,1,
2024 - ALL-STAR GAME,18-Feb,STEPHEN CURRY,"It's a great visual to see. It's a great comparison of body movement, ball movement, between the two sports. It's all about just flow and rhythm and chemistry. We've had a certain style that we've mastered that has evolved over the ten years he's been coaching. Yeah, it was a concerted effort to get us to play a certain way that would help us win. Obviously we've been able to do that.",1,,1,
2024 - ALL-STAR GAME,18-Feb,DAMIAN LILLARD,"Usually our preparation to get ready to compete, it looks a lot different than it looks when we come here. This weekend was a lot better than the past, but I think when the game is any type of loose, if it's not a game where you've got a scouting report and you're locked in and a lot is on the line, then guys who are too talented, are going to make a lot of threes. That's the kind of game it's going to be.",,1,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,13-Oct,SANDY BRONDELLO,"Geno. Vivian, has been here for B. It's great.",1,,1,
2024 - ALL-STAR GAME,18-Feb,TYRESE HALIBURTON,"I think the reason I've had success leading my franchise is the people around me and the trust that's put in me, it's a big responsibility for me, and I'm completely understanding of that. Yeah, just trying to do a good job with it.",1,,,1
2024 - NBA ALL-STAR RISING STARS PRACTICE,16-Feb,PAOLO BANCHERO,"I didn't really realize what I did in the moment. But after the game, I just saw a clip and realized really what I did. It was crazy.",1,,,1
2024 - WNBA DRAFT,15-Apr,CATHY ENGELBERT,"We'll continue to monitor the situation there, but our players won't run away from it. They'll want to help change and effect change, and we'll use our platform and their platform to do just that.",1,,1,
2024 - ALL-STAR GAME,18-Feb,DAMIAN LILLARD,"I thought it was enough moments to be excited about and enjoy watching. But it was probably too much leak-out, go get a dunk, go get a layup type of moments. If we could limit those, people wouldn't feel the way they feel sometimes about it, if we could just try to limit it. It's going to happen sometimes, but it probably can't happen as much.",,1,1,
2024 - NBA DRAFT,26-Jun,TRISTAN DA SILVA,"I talked with him earlier today, or tonight. I'm super excited, just learning from one of the great coaches. I feel like there's a lot that I can expand my game in, and I can't wait to learn even more. I feel like talking basketball and talking basketball IQ is one of my passions, as well, in the game. I'm just super excited to soak up all that knowledge and kind of grow.",1,,,1
2024 - NBA DRAFT,26-Jun,DONOVAN CLINGAN,It's a great feeling. You dream of this moment your whole life. You watch it on TV every single year. To have that moment here in front of you today and to hear my name called is something that I'll remember for the rest of my life.,1,,,1
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,TYRESE HALIBURTON,"It means the world. It means the world. I think the respect that I've gained from my peers and legends means the world to me. Just to keep meeting people where I'm from, that's not really a thing. There's no chance that they even know where Oshkosh, Wisconsin, is.",1,,,1
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,GIANNIS ANTETOKOUNMPO,"So, yeah, be a hard worker, don't give up, believe in yourself.",1,,,1
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,SHAI GILGEOUS-ALEXANDER,"I think that over time we've seen his -- not only his development, but we've seen kind of his schemes and his work coming to life and really lead this pack and steer us in the right way. We all have his respect and appreciate him.",1,,,1
2024 - NBA ALL-STAR RISING STARS PRACTICE,16-Feb,VICTOR WEMBANYAMA,"To me he's kind of like a mutant. He was ahead of his time and just so different from -- he made the game so different from what it was. This is someone I'd like to -- I mean, I would like to look like him sometimes because he was so special.",1,,,1
2024 - NBA DRAFT,26-Jun,JA'KOBE WALTER,"I've never been to Toronto. I've never even been to Canada. But I know that it's a nice city in Canada, and all I really know is the building.",1,,,1
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,18-Oct,CHERYL REEVE,"That's unfortunate. You know, I guess I don't really have much more than that.",,1,,1
2024 - NBA DRAFT,26-Jun,PACOME DADIET,"Obviously, I talked to the people over there. I got to learn more about the team.",1,,1,
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,GIANNIS ANTETOKOUNMPO,"Hopefully, if we get there, it will be fun. But at the end of the day, you've got to get there first. We have a lot of work to do, and it's very far down the road to even think about that.",1,,1,
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"Being here. You still get that moment where I'm in the locker room looking at Steph, AD, KD, Kawhi, Joker, Luka all those guys. Those are just a few of the names. Those are the guys in the West. So you still have that feeling like, this is pretty cool.",1,,1,
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,SHAI GILGEOUS-ALEXANDER,"I have no clue. I think that's your guys' job to decide and figure out. But it will be an amazing league regardless. Obviously, he's done amazing things for this league and for the game of basketball. You don't want to take him for granted, obviously. But when he's gone, yeah, it will still be great.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,18-Oct,BREANNA STEWART,"Yeah, of course. We wanted to get it done tonight. But like Sandy said, our fans are like no other, and to be able to go into our environment on Sunday, know they have our backs. So whenever there are tough situations, whenever we're fighting through all of this adversity, we know we have the crowd behind us. That's just going to continue to motivate us. Yeah, can't wait for Sunday.",1,,1,
2024 - NBA ALL-STAR MEDIA DAY,17-Feb,TYRESE HALIBURTON,"I think, as a kid who grew up in the 2000s, I always wanted to play for Team USA after watching the Redeem Team with LeBron and those guys. And watching D-Wade's doc for them on Netflix, and I was at the premiere with D-Wade. It would mean a lot moving forward.",1,,,1
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,18-Oct,CHERYL REEVE,"We did try to get some players off the floor a little bit more. This one Collier -- we thought about it. But I think overall I was concerned about leaving Lan too long on the bench, sitting too long. But other than that, we weren't concerned.",,1,1,
2024 - NBA DRAFT,26-Jun,RYAN DUNN,He's actually in Arizona. That's where he's staying. He's rehabbing on that.,1,,,1
2024 - WNBA DRAFT,15-Apr,CAITLIN CLARK,"Absolutely, and that's definitely our goal is to get back to championship habits. I think it's so cool for me. I vividly remember my freshman year during the bubble, we played Kentucky in the round of 32 and Tamika was calling the game and I was like tweaking out. I couldn't believe she was calling one of my games. Somebody I idolized, somebody that I loved and somebody that is not only a great basketball player and everything that she did but she's a tremendous person.",1,,,1
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,20-Oct,KAYLA McBRIDE,"It's been the same. Game 5, everybody is making their adjustments, mid-game, mid-possession. We are flying around. Everybody knows each other so well at this point. Everybody is trying to make a play and stop them from making a play. They made some plays in the second half.",1,,1,
2024 - ALL-STAR GAME,18-Feb,LEBRON JAMES,"I don't know, because when I came into the league, I didn't look at myself as the face of anything. I didn't look at myself as the next Michael or the successor to Michael.",1,,,1
2024 - WNBA DRAFT,15-Apr,CELESTE TAYLOR,"Then yeah, playing with Caitlin now is honestly really cool. We've had the opportunity, like I said, to have that sold-out crowd at our place and then going to her place and having that last regular-season home game for them. Just having the opportunity to play with her again, it's going to be amazing. She's done so much for the women's game, and I know she has so much more to give to everyone. Just a lot of excitement.",1,,1,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,18-Oct,CHERYL REEVE,"We said, BC Bridget Carleton, if you have a chance, follow it up and see if you can tip one in and get fouled laughter.",,1,1,
2024 - WNBA DRAFT,15-Apr,KAMILLA CARDOSO,"Just getting better, being more physical, more competition. I'm just excited to get out there and play with some of the big names of women's basketball.",1,,,1
