event,date,person,quote,Positive?,Negative?,Team?,Individual?
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"I would say just throughout that season. I had no idea who Cedric Maxwell was. I thought he was just like a radio guy laughter. I didn't know that he played on the team, and he won Finals MVP.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,So there were just different instances throughout the season in my rookie year where I would learn about different people that played an intricate part in this organization -- the history throughout the Celtics and what the Celtics mean to the game of basketball. You just grow a level of appreciation through your time here.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"Yeah, I'm a firm believer that everything happens for a reason. When I found out that I was going to be a dad, I was still in college. I had like a week or two left. I wasn't ecstatic. I was a little selfish at that point because I knew that I was about to go chase my dream and be in the NBA. I felt like that was going to affect what people thought of me, affect where I went in the draft.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"So I'd be the first to say I wasn't like super thrilled to find out I was going to be a dad, and quickly realized that it was like the best thing that ever could have happened to me. There's nothing better than being a dad.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"I think, especially for me and my first year in the NBA at 19, it taught me a sense of responsibility. Because it's tough, being 19 years old and coming into fame and this newfound fortune. Nobody can, I guess, help you or prepare you for what it's like to be 19 and have millions of dollars.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"And I think -- not that I think. I know that having Deuce at that age grounded me. Because whatever decision I wanted to make, I had to make sure that he was taken care of. I couldn't just up and go or do everything that some of my peers were doing because I had to go home and put him to bed. Or for Father's Day weekend I was going out of town or -- I had to skip out on this trip with my friends because it was my weekend with him.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"Not that it's a sacrifice. I willingly would choose those things. But it has taught me a sense of responsibility, as well as just making the right decisions. Knowing that there's a six-year-old mini me essentially watching everything that I do and knowing that I have to be the best version of myself. I have to make the right decisions because he's always watching.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"Yeah, I think after Game 4, he just reminded us to have fun. We wanted to go for the kill, essentially, and we wanted to win so bad that maybe we got away from what makes us special and what makes us the Boston Celtics.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"Today, just reminded each guy why he's important to this team and why we all need each other and what a person brings to the table. I think that was really important for us to go over today.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,I don't think we came out and expected that we were going to come out and roll over on it and win. I firmly believe we had the right intentions. We wanted to win. We wanted to play the right way. That moment -- we wanted that moment.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,But I think we maybe put too much pressure on ourselves at that moment to be perfect or think it was going to go how we wanted it to go.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,Joe did a great job today of reminding us that it's okay to smile during wars. It's okay to have fun during high-pressure moments. That's what makes our team unique and special.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"We would love to win tomorrow, more than anything. But if it doesn't happen, it's not the end of the world. We have more opportunities. So just setting that table of don't surrender to that idea that we have to win tomorrow. We would love to, absolutely. But Game 5 is the biggest game of the season because it's the next game on the schedule.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JAYSON TATUM,"So going with that mindset, and just have fun. That's really what we talked about today. Get back to having fun and being a team and how special we are and the team that got us here.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,Very excited. We're excited to come out here and compete and try to get this W.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,"We came back Saturday morning. It was a nice flight. We already moved on from it. There's no reason to dwell on it. Get ready for Game 5 and try to get the W. The flight was good. We got together as a team, enjoyed it and get ready.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,"It would be huge to win this next game. We really want to win the next game. But if we don't, it's not the end of the world. We have three more rounds to go, at most. But the most important game is the next one, and to do it in front of the home crowd would be special.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,"I'm expecting it to be rowdy. Definitely a crazy, crazy atmosphere. Looking forward to it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,"It just shows that teams are capable of coming back from that. If you get hot, you can win four games in a row. So understanding that, and knowing that every game we've got to bring everything we've got. It's going to take 48 minutes.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,"He's an unbelievable player. He's somebody we care for deeply and gives us a great boost. Him as a person, just being there is huge for us. We are lucky to have him.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,"He definitely wants to play. He's a really big competitor, and I know he's going to do everything in his power to get out there and put on that uniform with his teammates.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,PAYTON PRITCHARD,"They just beat us in every category possible 5050 balls, rebounding, shooting, defensively. It's like one of those games, you just scrap and look forward to the next one because they beat us fair and square.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"That will never happen if you don't run back on defense, rebound, execute and get to your spacing. That's the most important thing.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,I haven't talked to him yet. Going to talk about that before we start at 200. So I'm not sure kind of where he's at. But he's trying and doing everything he can to try to put himself in position to be out there. I know that for sure.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"You're just made by all the experiences and things that you have. Regardless of what I am, what I'm made from, first and foremost, my identity, Christ is the most important thing before all that. And after that, it's about winning for the Boston Celtics and the process of winning -- getting back on defense, playing hard, transition, rebounding, spacing, execution. Those things are the most important.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"It's a good question. Multiple layers to that. Obviously it's game plan, execution, and that can change once the game begins. One side of the ball is heavily dictated by the other.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"I think one of the things that we've freed our minds to this year is just making reads and having an understanding, having a spatial awareness about who is where, what's the spacing, what's the attack and just being able to make plays on both ends of the floor there.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"So there's definitely obviously a game plan component. You have to have a plan going into it. But at the end of the day, it's the individual pride, and then it's the instincts from the guy when they are out there.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"Yeah, I mean, every game, regardless of how it goes, there's always stuff that you can learn from and there's always stuff that you don't learn from. Regardless, I think the most important thing is our process toward getting better has been the same whether we have won or lost, whether we have won big or lost big.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"We have always tried to find the 10 or 12 possessions we can get better at and find the things we did pretty well and how can we do those more. I just kept a consistent process toward our postgame retrieval, and then how we grow with that heading into the next game.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"When they are at their best, the team that dictates the pace dictates kind of the momentum and the opportunities. So yeah, I think that's definitely part of it, is how can we dictate the pace of the game and how can we dictate the momentum of the game. You can do that in different ways. Transition is obviously one of those, but there's other ways you can do that as well.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,Just have to be open-minded. Every game takes on a life of its own. We have the things that we can control and then we have the things that we have to be ready to adjust to kind of depending upon how the game goes over the course of time.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"Just a guy defined by the ability to make plays on both ends. Like you said, mistakes don't weigh him down. Doesn't matter if he misses a shot or makes a mistake on the defensive end. Just has the ability to make plays and he can do them on both ends of the floor. That balance of impacting the game in different ways is crucial for us.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,Thank you.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JOE MAZZULLA,"Yeah, definitely. I think some of our defensive struggles came from our offensive struggles, no question, and vice versa. There's definitely some things we need to do better on the offensive end.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,"We just take it as -- being together, in film and just understanding the flow of the game. But even before the game, Coach Kidd said, I hope you packed your bags because we are going to Boston.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,"Just having that mentality of doing whatever it takes. We've definitely been changing our ID from playing free to playing desperate. Doing whatever we can to get a bucket or get a stop. That energy, that focus is going to propel us into transition buckets, transition steals and trying to get into the game that we play.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,"We definitely need to help them. They have a lot of weight on their shoulders. They're controlling the ball the majority of the time. They have the majority of the points. No matter if it's the offensive or defense side, we're backing them up.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,"They can have their foot on the gas as much as possible knowing that if they have to take their foot off the gas a little bit, we're going to pick it back up. There are going to be times when they get tired or they're not going to bring the ball up the floor. That's where we are their backup as role players, as people on the bench doing what we need to do to take a little weight off their back.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,"We were playing like how we play. We were running and talking and playing free. We were just trusting one another. We were getting back into the mentality of trusting the pass, trusting the next pass and, on the defensive side, just trusting the person behind you, trusting the person who is talking.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,"Definitely can. We're not going to say that Game 4 was our best game. Game 4 was a good game, but we're not hanging our hats on it. We adjusted, and now it's just taking what we did in Game 4 and adding a little bit more aggression into Game 5.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,I wouldn't say it's a new series. Everyone just counted us out after the first three.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,We are not going to count ourselves out. We are going to double down and put ten toes down and make sure that we are giving it our all on the court. Put our heart and soul on the floor and do whatever it takes to win.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,DERECK LIVELY II,"I mean, it's going to be loud and nasty. You do your best not to focus on the crowd. There's going to be a lot of people talking to you. Social media, walking down the street, you're in the hotel room, you're in the hotel, you're going to hear people talking to you, you're going to hear people talking to you coming to the arena. It's part of the game. Part of the job. You have to deal with adversity and people always telling you you can't, and you've got to do it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"That specifically wasn't the conversations, but the vibe was always good because we won, right. I think we also showed that that's how we've got to play and how we should play the game. That was more so the reason.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"As a team, when you play professional sports, you never quit. You always fight. You always play. You always compete, and I think we showed that the last game. We had that energy, like a little bit desperation.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,We have to treat every game like that. There's no relaxing. We've got to play our best because obviously we're playing against the best. But we are going to stay together and compete until the last game. So that has to be the mindset no matter what.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"There's always been history in sports, in different sports. So I think as an athlete, you should always believe and always keep fighting.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"Well, we have our schemes and we have a certain way that we play. I think it's more so understanding what we want to be and how we want to create certain mismatches and certain drive-and-shot opportunities. It's not so much changing our playing style right now. We've got to keep playing the basketball that we played all season long that got us here.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"We've just got to make sure that we create the spot and the spacing for Kyrie and Luka. The first three games, we didn't do it as much. So they had to take all the shots and they had to settle for different shots.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"Game 4, we played with a different pace. We got it up quick. That creates mismatches and better opportunities for us, and also creates an open floor, for example, and Derrick Jones, attacking and stuff like that. It's more about finding the right spacing, but there's no time to change our style right now.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"Whatever it takes. That's the mindset, it's not going to be perfect, especially against a team like that. There had to be adjustments obviously because they play different than other teams. But I think we have great guys, smart guys, high-IQ guys that can adapt to changes, that's what we showed.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"Last game, overall, still the energy was the key factor. And one of the guys who got us going early, for example, Dereck Lively, just like having that energy and alertness helps us to be on the same page, communicate better and have the right rotations down.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,MAXI KLEBER,"And that's what we've got to keep doing. Challenge every shot, they are a great shooting team, so you can't have moments where you mess up multiple offensive or defensive plays because they are just going to go on a run. For us, the energy kept us being alert and helped us adjust to the defensive rotations, too.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"Yeah, I thought they were really good in Game 4. That helped us get to Game 5. But just understand, we can't have three on the ball. They are too good at being able to make that pass. They are the best team at shooting the three. There are some things that we can clean up, and we're going to have to be better here in Game 5 if we want to win.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"I think what helps is we were in that situation last game. So not to change or deviate from what we talked about in Game 4. It's just take each possession one possession at a time, and hopefully we can put ourselves up winning each quarter. We ended up doing that.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"Same thing that we are talking about today and tomorrow is we can only focus on Game 5, and trying to find a way to win here in Boston.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"Yeah, one, it's hard to win in the Finals. And so I think, as you brought up, each game, we have gotten better on both ends, offensively and defensively. So the trend is to continue to get better. Hopefully we can do that in Game 5, where we can get better defensively and offensively. We started to knock down shots here in Game 4, and hopefully we can get those same shots in Game 5 and have the opportunity to knock them down.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"But looking at Luka and Ky, those two have to set the tone for us and everybody else will follow.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"I think, and I'm not speaking for him, but just from experience, just as an athlete, you want to get another opportunity, and he has that opportunity here tomorrow night. Hopefully he can take full advantage of that. Make some adjustments and look back at Game 1 and 2 and see what they were doing to him defensively and hopefully take advantage in Game 5.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"Our defense didn't really change. I think just the effort. I think Luka participated at a high level, and he was really good on the ball. He came up with some deflections and steals. We believe that he is going to be involved in the pick-and-roll tomorrow.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"We're going to need that same effort from him, but also for the guys that are there to help protect him, they will be ready to protect him. But he's got to participate at a high level, and we believe he will.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"Yeah, he looked like he joined a special company. He looked like Ray and Steph. So we're going to need that here in Game 5. If it's a close game, hopefully he is able to knock down those same shots, get those same shots.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"But it was great to see Timmy knock down those shots. Hopefully he can build on that, and as a team we can build on that. We are going to need that here in Game 5.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,They are not a team that changes. They are a team that makes you change.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"So they are going to probably look to see that they had some good looks from three that didn't go down, and also being able to probably get Tatum and Brown going early. Having those two attack our defense early is probably something that could be an adjustment.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"But for them, it's shooting the three, creating in the three and then capitalizing on your mistakes. Hopefully for us, our mistakes were low in Game 4, and hopefully they are low in Game 5.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"Yeah, I think there's probably something to that. If we look at the analytics of our group, they are young, and as the series goes on, they get better. Hopefully that's true tomorrow night.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JASON KIDD,"Sometimes when you do play an opponent over and over, you get used to the tendencies and you start to capitalize on that on both ends, defensively and offensively. Hopefully our group has seen enough of Boston to understand what they are good at, and hopefully we can take that away tomorrow night.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"Yeah, I don't want you to mistake us smiling and joking around with each other and being in practice, you know, for a weakness or that we are not taking this any more serious than we were in Game 4. I just think we are here in Boston and just trying to settle ourselves.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"We had a meeting, just as a squad, at the hotel, where we went over film. So we were pretty locked in from there, and there was carryover into our early minutes in practice. And then when you guys come in, pretty much having fun.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"It's been this way since we were kids. We want to make sure we relish in this moment, don't take it for granted and just ground ourselves here, too. I think the last two games, we were even more intense when we were here in Boston. Don't think we got as settled as we would have liked.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"So we just wanted to try some things a little different, a little bit more smiling. And then 24 hours from now, getting ready for all-out battle against this great Celtics team.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"Well, to answer your first part of your question, I would be being dishonest if I just took the time to say thank you for putting those words together in terms of my interactions with people being majority of the time positive.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I'll be honest with you, it's not always positive all the time. I'm human. Sometimes there's some misunderstanding or miscommunications and it takes a little bit of a longer, thorough conversations just to get on the same page. I think I've just figured out in my life, a lot of people just want the time and space to be heard. They want to be listened to. And then if they respect you and you respect them, then they'll listen to you and give you the space to say how you feel as well.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I've talked about it over the past few months, just where I was in 2017 or '18, when I first got traded here to Boston. I wasn't in the place to be able to vocalize my feelings or know how to do that. I was learning how to be a man. Learning how to be a father. So part of that evolution came from that, taking the time to go inside and figure out who I wanted to become.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"But also, I had to accept some of the things, some of the choices I had done in my life. When you look at yourself in the mirror, sometimes you don't like what you see, and that could lead to some depression or lead to some anxiety or lead to other mental health issues.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"That's a big thing that I think our generation is spearheading, where I hope that the older generation can take a lesson out of our book, that this isn't just some spiritual '70s type of mantras we are trying to put out here. We actually believe in what we talk about in terms of meditation and having the ability to slow your life down and making sure that you keep your priorities straight.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,Because the world is not going to care about how you feel mentally all the time or whether or not you are healthy when you are at home or taking care of yourself. So you have to figure out that space for yourself and figure out the village and the tribe that you want to have around you that supports those goals that you have personally.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I don't want to get too preachy, preachy. I could speak for hours. But, yeah, that's been the growth since 2017. Even before then. Just learning how to be a person in this world, making an impact in a positive way.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"When I look back, getting traded here, it wasn't one of my options. It wasn't like No. 1 on my list. So when the trade opportunity got approached to me, instead of going back and appreciating the Celtics' history, I just came in with an open mind and just kind of like, all right, I'm just going to go with the flow into this. But I think that was the wrong approach. Just being young.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"Now being older with hindsight looking back, I definitely would have taken time to know the people in the community and talked to some of the champions that have come before me and actually extend myself to them instead of the other way around, expecting them to be there giving me advice. Because they have been through this. They have championship pedigree here. They have shown it for years. They are one of the most winningest franchises in all of sports.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"So you have to show your respect here. I think that's what I struggled with initially, was figuring out how I'm going to be a great player here while winning championships and also leading a team and selflessly joining the Celtics' organization or the cult that they have here.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"That's what they expect you to do as a player. They expect you to seamlessly buy into the Celtics' pride, buy into everything Celtics. And if you don't, then you'll be outed.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I'm one of the people that's on the outs laughing. I'm perfectly fine with that, you know what I mean. I did it to myself. They don't welcome me with a warm embrace, even though I know a lot of people in the organization and I'm friends still with some of them.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"But, yeah, doing it to myself. And that's what I was talking about in terms of accepting the choices. But looking back, I would have shown my respect and have more of a council around me from some of the Boston Celtics that came before me to explain what the pressure is like.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"You just expect to have a magnifying glass on you everywhere you go. I don't think Boston appreciates being kind of second class to New York in terms of the media capital of the world, but this is the media capital of the world as well. There's a lot of history here off the court.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"The community has integrated into the Celtics' team. That's probably the best way I could say it. The community is what makes the Celtics great here, the Boston pandemonium. That's what makes this space so loud and so special, and they take pride in it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"If any player is coming here, getting drafted here, thinking about coming here for free agency, getting traded here, I just think do your homework and make sure you know what you're getting yourself into. That's something I could offer.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"He was just playing with a liberation within his game and came out knocking shots. That's what we need from him, is just to stay confident, stay fluid. He's been going a great job with the young guys on the bench as well, keeping them engaged.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I think that's the next part of his evolution, including all of ours, is just continue to be a better teammate, regardless if you're shooting the ball or not. I think that helps reward you when you're doing those things.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"Yeah, we just have to wait and see tomorrow, man. You know, change a few things up. Be prepared for what I'm getting myself into. My teammates, most importantly, and not making this about me or getting into the energy with anyone else other than my teammates. That's about it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I mean, let's just call it what it is. When the fans are cheering, ""Kyrie sucks,"" they feel like they have a psychological edge, and that's fair. Of course, if I'm not making shots or turning the ball over, that makes it even more of a pressing issue that they can stay on me for.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I think in order to silence even the self-doubt, let alone the crowd doubt, but the self-doubt when you make or miss shots, that's just as important as making sure I'm leading the team the right way and being human through this experience, too, and telling them how I feel.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I've had a few teammates be in this building with me for wins and losses, so I know what it feels like for both. I try to pay attention to the positive things that got us wins here earlier in my career, but also thinking about things that I can learn from in performances that I've had here where I didn't play up to par. It's just being honest about it and just breathing through the experience and having fun with it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"Man, by just thinking about the goal that we have in front of us as best we can, and try not to get tired of everyone talking about the history that has not been made.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"I've said it over the past 48 hours, just putting our best foot forward and just simplifying. It's basketball. Win, lose or draw, or win or lose, that's all that can happen.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,KYRIE IRVING,"Just want to be as prepared as we can for whatever the environment is going to be like in terms of what's expected from you. But what I'm sharing with my teammates now is just enjoy the moment. We got a chance to accomplish one of our goals, which is to make it back to Boston. We have another goal in front of us, and that's to make it back to Dallas.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,AL HORFORD,"No, I left home pretty early. My kids, they made the trip to Dallas. They were still sleeping when I left. So I think they felt the trip and everything. When I get home today, I'll get to spend time with them.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,AL HORFORD,"Yeah, we acknowledge that they got the best of us. Just trying to quickly shift our focus to this opportunity that we have here, Game 5 here at home. Yeah, we're looking for a good practice today, a good session to get back on track for tomorrow night.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,AL HORFORD,"It's going to be special. It's going to be special tomorrow. It's going to be electric. The fans, they've wanted to be a part of an opportunity and game of this magnitude with a chance that we have in front of us.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,AL HORFORD,"So I know it's going to be electric here from before the game. I've been in these types of games, like where they are big games like that. The fans here, they are all into it. So I don't expect anything less.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,AL HORFORD,"People are going to use different things, and whatever you need to do, that's what will happen. For us, it's understanding the opportunity we have in front of us and making sure to take advantage of it.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,AL HORFORD,"Yeah, that's a good question. I think we understand that they are a desperate team and they are playing probably a little freer. We know what that mindset is like. For us, it's really controlling what we can control and making sure that we are solid in the things that we need to do.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,I think they were just a tougher team. I think they locked into tendencies and played defense as a team and played very well.,,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,"I think deep down, however long it takes, whatever it takes. No matter where it is.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,"Nobody likes to get beat like that at any point in anybody's career in the season. But in the Finals, it also doesn't feel good. So really just want to get back out there and play again.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,"It's great. I was actually the first one up today, which is weird. I'm usually sleeping in. But it was cool just to have the kids. Got breakfast and really just enjoyed seeing them. I mean, being lovey and playing around. It's been a great morning.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,"I don't know, a little bit of both. I think that they adjusted and they played very, very hard and very desperate. We have to do the same thing.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,"Working on Father's Day kind of sucks. You would think as fathers, we would get the whole day off. But I guess you guys want to talk to us.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,"Father's Day is cool. I think this is maybe the second time that I've been in this type of situation, either on my birthday or Father's Day, where I'm still working. I'm not too mad at it, but I would like the day off.",,,,
2024 - NBA FINALS: CELTICS VS. MAVERICKS,16-Jun,JRUE HOLIDAY,"Yeah, it's huge. Made it all the way back to Game 7. Knowing that feeling and remembering that feeling and using that feeling to boost our play and intensity is something that I obviously rely on them for.",,,,
