event,date,person,quote,Positive?,Negative?,Team?,Individual?
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"Oh, man, I've played against Reggie for a lot of years when he was at OKC, when he was in Detroit, and I always hated Reggie just because he was such a--. I'm being honest as a competitor, because he's such a good player. He's able to get downhill, he's a great shooter. He also can find guys. Him being able to kind of cut your defense apart was very annoying.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"With him being on our team and him playing in spurts, whether he plays or not, I think that his knowledge of the game and him being able to help guys, I think that has been beneficial to a lot of our guards, and our energy has just been great, and I think guys like Ish and Jeff have done the same thing, and we really pick each other up out there, so that's great for our team.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"You know what? That's a great question. I think for me, it's something that I practice a lot. I just wanted to go and try to learn from people smarter than me and peers about the subject that I was already kind of diving into on my own.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"Basketball and everyday life, life is kind of a roller coaster, it's up and down, the emotions are high, stress level. I just wanted to be able to be able to find a better way to manage that throughout the course of my life on and off the floor.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"Yeah, I mean, when you kind of see greatness like his every day, you kind of get used to it. It's kind of bad to say that, but we'll come in after games and like KCP had 20 points and Bruce off the bench, 17 points, nine rebounds, it's great, Nikola, another 30-point triple-double. It's kind of like, we've said that about 65 times, so it kind of gets repetitive after a while. You kind of start to just take it as normal when it really isn't normal for somebody to do that throughout the course of the season, throughout the Playoffs, shoot at such a high percentage and be okay when he's not shooting the basketball. He's such a selfless player.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"Jamal, Mike, whoever, Aaron, KCP, he's going to feed those guys. Sometimes we have to force him to shoot the basketball, which is crazy to think about. When you have a guy like that who is the head of the snake of the team, it's kind of -- it's great to be a part of that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"I knew he was good. Just every night like that, that's great to see. I'm just glad to be a part of it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,DeANDRE JORDAN,"I think that's the thing. We've got a group of guys who are varied. We've got some great veterans, we've got a guy in KCP who's won a championship, who's been there, Jeff, myself, Ish, who have been in a ton of playoff runs with different teams, and some young guys who kind of keep it light and fun.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,Thank you.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"I don't even know. Back in the days, I don't remember to be honest. Maybe I remember when Dallas won the championship, Miami. I remember San Antonio winning it. But then, to be honest, I don't even remember the opponents.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"It was Miami-San Antonio, right, in Miami when Ray Allen hit that big shot? I remember that one. To be honest, I don't remember. I remember recently when I got in the league, but I don't remember when I was growing up because it was a really hard to follow, to be honest, first. Then I was not really -- I was following your league and your basketball.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"Of course. I think everybody did that. Even Cody Wise probably did that. Three, two, one, trying to make a shot. Everybody did that probably in the life smiling.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"I think it's not Bam against me or whatever, whoever. It's Denver against Miami. Just because I think we kind of have a similar play style, we are getting everybody involved. We like to play team basketball.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,It's not going to be me against him or anybody against anybody. It's going to be a Miami against a Denver. I think that's why it's going to be interesting.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"To be honest, I think I cannot say that, but someone who is older can, who remembers, just knowing them or watching them play.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"But yes, Radivoj Korac is from my hometown, but I don't know, can really be compared or whatever. I think that's somebody older who remembers them, who did something probably in the basketball in Yugoslavia or Serbia or whatever.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,But that's a good question. Thank you.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"Model my game probably, yes, yes. Probably he's one of the best power forward players that play the game. He did with such a ease, it's really, really -- I remember when he play against me, he was little bit older, but he still gave me the easiest 20 points ever in life probably. He always had a counter, but he was so patient. I think he's a great player to look up to, to model your game to him.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,We going to see tomorrow smiling.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"But, yes, we were waiting. I think we took a good, professional approach to those eight days, nine days, 10 days, whatever it was. Just because it's actually long break, you know, I think we did a good job. We stay in the shape getting ready, staying sharp, but still get enough rest.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"But about the opponent we going to see tomorrow, is that true or I'm lying.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"He was playing in the same team that I played back in Serbia. One of his coaches was my Godfather who work there. He told me I think year before he's going to get drafted that he's actually really good player, really good person, that he's really working hard, can have a talent to be NBA player.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"So, I know him before I actually met him little bit. I never watch him play, to be honest. Just little highlights, but never like a full game, whatever.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"But he needs to say that. Whats he's going to say? I don't want to meet him smiling. Yes, good guy, good person. I saw he's getting bigger, so we're going to see if he's going to get opportunity to play. But I believe he will. He has a lot to offer.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,I'm confused.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"It's hard to say because sometimes I am, sometimes I'm not. I'm cool with that. I think everybody else are good with that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"I think the way how he play, everybody can step up, everybody can be a best player in one game or whatever, week, whatever.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"I don't know. I don't know, can I say myself as the best. The ball is in my hands a lot, so I make a lot of decisions. But I don't know if can be the best player.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"I think we are not the favorite. I think in the Finals there is no favorites. This is going to be the hardest game of our life, and we know that. We are prepared for that. We are prepared for that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"So, I think there is no favorites. Definitely I think we are not favorites in this series. I think they're not either. I think it's just the Finals. There is no favorites in the Finals, in my opinion.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,You're going to see tomorrow.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"But we saw the zone. Definitely we didn't see this kind of zone because they are switching zones and they're really, really messing up the game in their favor. We just need to be focused and solid in what we are doing because that's why they are great, that's why they are winning, that's why they're in the Finals. They're messing the game in their way, and they're doing that really good.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"I don't know how it's going to affect me. We see tomorrow. Maybe going to have 10 turnovers, maybe going to have 10 points. We will see. Other assists.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,NIKOLA JOKIC,"Thank you, guys.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"Yes, I am glad to be home. I am on the best team in the NBA, I believe, and yeah. Hopefully you all enjoy the series as much as I plan to.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"It's great. It's been 11 years removed for myself being in the Finals, just exciting especially to be at home and be part of this team. Just feel blessed to be welcomed where I was when I came over. We're glad that it's finally here. It's been a long time waiting.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"Yeah, a different appreciation. I think I appreciate them all. You just try to live in the moment and enjoy it, but yeah, being a little bit older and being removed so long, a little bit different appreciation for it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"I wasn't sure what team I'd be playing for, but I thought I'd be playing in the NBA Finals every year, so I'm just blessed to be in my second one in my 12 seasons. I know how few and far in between they come, so I'm just thankful.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"No, no such thing as leveling up. Great quote You do not rise to the level of the occasion, you sink to the level of your training. I think that's all that shows. Usually, the best players in usually every sport, the best at their craft usually last because they put the work in, so we get to see minor fruits of their labor, but we don't get to see their complete true excellence because, like I said, you sink to the level of your training.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"These guys have been putting in the work all day they're showing, and they've been playing amazing. This team has been playing amazing. I'm proud and I'm blessed to be part of it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,I've got a series to figure it out.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"Special. It's special. Their connection is amazing. They've been together for an amount of years. They've played each other's positions growing up, so I think just having the spectrum of Jokic starting from one, growing up and now being a five, playing like a point-center, and having Jamal starting as a big and now he's a point guard, going through that spectrum, I think they get to see the game in so many different ways. Like I said, they were special already coming in years ago, so getting to see their continuity and how it's built is just amazing. It's hard to stop. It's been fun. It's been tough playing against it in my career, and it's been fun now being a part of it and watching.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,I definitely rep 719. I'm from Earth.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"It just prepared me for the NBA life, moving every two, three years when you're traded. Hearing the rumors, it doesn't really faze you. You've been the new kid your whole life, so you find solace in being yourself and being alone.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"It's been fun. They had a good season. Yeah, I don't know if the NBA is going to be making too much money off of me buying seats.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"It's been fun to watch. It's been fun to watch. I think he leads through action, leads through example by the way he comes in and prepares each and every day.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,REGGIE JACKSON,"Extremely great basketball mind, so he implements himself at times being the coach by what he sees on the court. He doesn't do too much, he just strives, I think, for excellence, and he just holds people accountable.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"It feels amazing to be here. I always dreamed about this as a kid, so it's going to be fun. Nobody gave us a shot, but we knew we could get here somehow, some way. So, excited to be here.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"Like I said before, it feels amazing. I'm going to say that word a lot, obviously, ""amazing."" Everybody had different journeys getting here. Everybody got here with different paths. But now that we're here, we're excited to be here. I'm excited to be here. Just ready. Ready to play.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"Game 7 is one of the best two words in the NBA. It was a great game against the Celtics. I dreamed of playing in Game 7s growing up both when I was younger, so it's pretty cool. I'm glad we got the win, but it's past us now and now we're focused on the Nuggets.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"Yeah, they see something in us that nobody else saw in us as undrafted guys, kind of like hidden gems. They believe in us, and they do a great job with developing us and taking us up under their wing and just making us be the best players we can be. They just do a great job all around.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"I'm a junior, so it was my father's name. You'd have to ask his father, but he's not alive right now. I don't know the story behind it, honestly.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"Yeah, I've heard it's like an old name. I've heard it's a last name, too. So yeah, I don't know. I'm a junior. I don't know the story behind it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"My father is from Kingsville, Maryland, so it's like Baltimore County.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"No, we have no concern at all. No excuses around here. We still feel fresh. We got two days off after Game 7, so we've got no excuses from us at all.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,HAYWOOD HIGHSMITH,"Yeah, I wasn't in the bubble, so I can't really speak from my personal experience how it was. But I'm pretty sure it was not the same, playing in front of fans, just playing in the type of environment, like Mile High City or Miami where it's going to be. It's going to be fun. It's going to be exciting. A lot of energy in the building, so it's definitely going to be different than the bubble.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,Good. Good. Excited. Excited about the opportunity. Great to be back here in the Finals. Looking forward to it.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,"No, I kind of just figured I'd take it one year at a time. You know what I mean? Stay in shape, work hard, let my body communicate with me about how long I can do it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,"I think now I see the leadership. I see the culture. I see everything. When you watch Bam, when you watch Max, you watch Gabe, they don't need me any more. You know what I'm saying? You saw it in the Finals. You saw these guys grow up right in front of your eyes.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,"I have been part of the process, I know what they put in to get to this point. But I think the world has seen those guys grow up right in front of their eyes. My work is done as a leader.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,"No, no. The impact that I have with these guys is because I'm not a coach, because I can practice with these guys, because I can go through the drills, because I can go through the grueling hours, understand all of that. That's why I have the impact.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,"The reverse part of that, what people don't understand, if I'm out of shape, not capable of keeping up, they don't listen to me. I have been able to set the tone, compete at a high level for these guys to understand or respect what I'm saying.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,"Enjoy it. Enjoy it, man. Enjoy this moment. That was one of my messages in the last series. If we get over this hump, you guys have no idea how enjoyable that next round will be.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,UDONIS HASLEM,"I'm at this point in my career, just this point in my life, where I think memories are the most valuable things you're going to have. I've had the money, all these different things. None of that really matters. I think memories are priceless and I want these guys to create as many memories as possible right now.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"Man, what it takes? Dedication, passion, sacrifice. You got to do the right things to be in this position obviously. You got to be for the team.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"I think all those qualities UD has. He's shown me those qualities. That's why I'm in the position today. He's been a good mentor, friend of mine for a while. Watching him from afar, seeing how he's went about his business.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"Also, I live in Miami, so seeing his work from afar. Studying that allowed me to get in this position. I just took it and put it to my use, now I'm in the position I am in today. I just try to relay that message to the young guys to be in this league for a long time.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"I seen a lot of growth in there, maturity obviously. When we were in Orlando together, he was young, still trying to find his footing in this league. But now I see, like I said, a much more mature Aaron who is simplifying his game, not trying to do too much but be effective in his pursuit of the game, letting the game come to him.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"I think his defense has been tremendous. I think his focus is starting there, and he's allowing that to carry over to the offensive end.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"Aaron, he's a workaholic. He's somebody that has worked on his game a lot to get to this point. He's a big X factor for us, what he brings to this team.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"I've seen a lot of growth in him wanting to be in this position. For me, I think he's one of the best two-way players in this league. I don't think he get enough credit for that. He deserves to be where he's at right now.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"I won those, by the way.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"I love Kyle to death, man. He's been a good friend of mine. He's somebody who is a true competitor. Like you say, since college. Like I said, I won a lot of those games.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JEFF GREEN,"He brings the best out of you. He's going to guard, compete to the high level. I've been loving his game ever since college, since he got in the league, how he plays, his approach to the game. I think I have a good record against him, so I got to keep that going.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"My bigger brother has been there every step of the way. We battled on the basketball court, on and off the floor. And he is just somebody that has been so solid and kept it so real with me from day one.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,I cant even really answer that in just such a short amount of time. I would need so much time to elaborate on how my big brother has been there and shaped my life and shown me what to do and what not to do. How to move. How to act. How to hold yourself. Made me tough. Big bro made me tough when it comes down to it.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"I dont know. What would you suggest? I guess just play fast. Play for all 48 minutes. Yeah, just play faster.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"Always be deeply present. I think that is a reward in its own right. Just be in the moment, enjoying this, regardless of the outcome, regardless of what happens. Just being present with my brothers out there battling, attempting to bring how a championship.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,Staying out of foul trouble is going to be really crucial. Jimmy does a great job of seeking contact and getting the refs to make a decision.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"I've said it before, I'll say it again I think out of everybody that you mentioned, I think Jimmy could potentially be the most complete player out of those guys. That's saying a lot. As far as the offensive package, the defensive package, the in-between too -- the transition, the cuts, the offensive rebounds. He can shoot the three. He can make the three. He can make the middie. He can get to the cup. And he does it through 48 minutes. He is a difficult cover, for sure.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"To stay out of foul trouble is huge. Jimmy is also a really smart player. I know he's going to try to get the switch a lot so I'm not the primary defender. I'm just going to do my best to make it difficult with him. Use my size, continue to use my physicality and use my speed.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"That is my brother. Jeff is my big bro. We played in Orlando together. Different opportunity, different circumstances.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"Coming back together, this organization has been a blessing. Just to see eye-to-eye, relearn each other, just know that you have a brother in the locker room, for real.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"He gives me little advice and tidbits here and there, texts before the games. It's just all encouraging. Just the belief that we have in each other is amazing.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"I used to watch Jeff Green growing up. I've always been a fan of his game forever. He's an incredible talent. Just an awesome dude to have on the floor and in the locker room, as well.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"That's a real thing, a reoccurring theme in my life. Just overworking to the point of diminishing returns smiling.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"It's like working so much to the point where now it's game time and now I have a nagging injury or a nagging ailment or something like that. I'm finally taking the needle off of that broken record. I've conserved enough energy, made sure I stayed in the right rhythm.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"That's how I've always been, been a workhorse. I try to be the hardest-working player on the team, which is hard in this organization. There's a lot of really hard workers. Not an easy task.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"Now it's just about trusting the work that I have put in from that point, from before that, up until now. Like I said before, just the presence, the moment, letting it all go.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"Jimmy is not like a crazy talker. He doesn't talk too wild. I think he talks, if you start with him, if he gets rolling, he might start chirping a little bit.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"I think what gets under people's skin about Jimmy is his calm and collectedness. Through 48 minutes, he's very poised and he's very calm. I think that's really what irks other people.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"Not long at all. Didn't take me long at all. It's an amazing luxury for a center, for Nikola, big fella like himself, being able to just see the floor. He sees everything on the floor, everyone before it even happens.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,"If you double-team, he can pass over the top of the double team. He can pass with his left hand, right hand, off a spin. He always keeps the defense off balance. You always have to be ready to shoot, ready to score. That's one thing that I've learned.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,AARON GORDON,It was almost like clockwork when I came in because I love to play like that. I love to cut. I love to get out of the defender's vision and make him pay for that. So it's been a blessing.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"Been preparing all week. Just getting treatment, getting our bodies ready to go tomorrow.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"But just trying to get through this day as quickly as possible, try to stay focused on what's at task. That's four more wins to be NBA champions.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"I mean, they've been doing pretty much a great job of that themselves. For me, it's all about just we've been sitting for a long time. We're going to be a little bit jittery, anxious to play. Just trying to keep them calm, knowing the first couple possessions are going to be a lot, even for myself.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"I'm feeling anxious right now to even get out there. But just try to keep them calm, stay focused on what's at task, like I said.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"I mean, this is my third playoff appearance.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,I've seen it before. It can happen. You can slip into just getting comfortable because there's that many days off.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"But for us, it was more just getting in the gym, doing something, even if were not practicing, just doing treatment, free throws, shots, whatever it is, just to get out of the house, do something.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"It works for us. We focus, were ready. Just excited for tomorrow.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"Every series we play, they are tough opponents. They play hard regardless of what it is. This Miami team, just by watching them throughout the Playoffs, theyre relentless. They dont give up. They are going to play 48 minutes and we have just got to be prepared for it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"The bubble wasnt bad. Like you said, no media there, no nothing, just basketball, which was exciting as well. But being here, able to have the fans and everyone here, doing media. This is exciting as well too, because I didnt get a chance to experience the media aspect and play in front of thousand of fans screaming. Like I said earlier, Im excited and just happy to be here in this moment.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,KENTAVIOUS CALDWELL-POPE,"Yeah, when they went up 3-0, we thought the series was done. But Boston is a great team and they fought back tremendously from 3-0 to tie the series up. We didnt know who we were going to get at that point once Boston started winning so we just started preparing for both teams.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Guarding him as a team with all five guys. He does everything so well, and we're going to have to be in the gaps, we're going to have to gang rebound. We can't have defensive lapses. We're just going to have to get after it. I think at the end of the day, he's a major key, as DJ Khaled would say, and we're going to have to lock in.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Because we do it every single day, and we know what we're capable of. The outside individuals don't get the opportunity to see that, and I wish that y'all did because then you would see that the guys that we have on this team, on this roster, can really play some high-level basketball, and we're going to stay confident because, like I said, we're in the grind every single day.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Guys have been out of the lineup all year long, guys step up, fill in, and do their job. We're never going to be surprised.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"I don't think so. I think there's a lot of, like, stuff about the whole situation that people don't understand, and I'll let that stay back there. But I don't think it has too much to do with anything, this thing in the past. It's high-level competition. But I will say I wasn't talking to Jokic. That wasn't my beef. Make sure you write that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,The individual who I was talking to definitely knew who I was talking to.,,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"I'm just -- I would like to say that I'm never rattled. I'm very calm. I'm very consistent in everything that I do, whether it's before the game, after the game, during the game, and I think when my guys look at me like that, they follow suit in every single way.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"I love that about them because they're never shook. No matter what. We could be down, people can think that we're out, and all of a sudden we're right back in this thing and it's because we do the same thing every day. We love being around each other. We want to see each other succeed. We really do enjoy when each other play well, and we're going to continue to do that, never going to get rattled, and we're going to see where we end up.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"So many of my former teammates have shaped me into this, quote-unquote, leader that you think that you see in front of you today. Not perfect or anywhere near it in any way, but I'm me. My style of ""leadership"" works here.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"But more than anything, I've got to give a shout-out to D-Wade because he had always told me about the culture here and how it fits who I am, what I'm about and how I go about things. You see it everywhere it really is a match made in heaven. I love it here, and I hope to be here.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"None of that. I was never that good at basketball growing up anyways, so me being in the NBA was so far out that I didn't think I would make it this far. I'm glad that I am here and I have the opportunity to do that.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Maybe I'll hit a game winner like D-Wade. I think that would be really good. I'm not standing on no tables, but it would be really good to be D-Wade for a day.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"No, we didn't have cable.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"That's my guy, my brother forever. I miss him so much. I used to spend so much time here with him, watching him be great. He motivated me because his story is really, really incredible. Through everything that he's been through, to make it and do what he did for the Broncos. I actually have a lot of love for this city.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Like I said, I miss that guy. I wish he was here to sit courtside and watch me do my thing because we talked about this all the time, maybe not Denver versus my team, but just being able to watch me win a championship like he did.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Yes, he'd better be there. So Ney, I know you're looking somewhere. You'd better be there. But that's my guy, too.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"Part of my routine on game days and off days is I watch all types of sports of people who inspire me to be great. He's one of them. So, I've probably seen each one of his highlight videos on YouTube way too many times, Sasha Alexander Zverev tennis, Carlito Carlos Alcaraz tennis, you go down -- Serena, everybody. I love greatness in any way that you view it.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"He's obviously a close friend of mine, so I pay attention to him a lot. But with him in my corner, I think I'll be okay.",,,,
2023 - NBA FINALS: HEAT VS. NUGGETS,31-May,JIMMY BUTLER,"No, I just be drinking some water, listen to some music. I think that's the formula, you've just got to listen to music, drink water, drink wine, play Spades and dominos.",,,,
