event,date,person,quote,Positive?,Negative?,Team?,Individual?
2024 - WNBA DRAFT,April 15,ELIZABETH KITLEY,"Yeah. I mean, he's taught me everything I know. I didn't come into college expected to be anything really. I really didn't take basketball super, super seriously. I thought I wanted to play softball when I was little in college. He completely changed my perspective on that. He made me fall in love with the game to the point where you couldn't get the two of us out of the gym together. We just love spending time with each other in there.",,,,
2024 - WNBA DRAFT,April 15,ELIZABETH KITLEY,"I definitely wouldn't be here without him. He completely transformed my game into something that I think is pretty unique and special, and I'm so appreciative for him because of those things. I love him like he's family.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"I'm so excited to play with Cam. We're both competitive. We're young. We're feisty but we're still going to bring that game offensively and defensively. I know if I get beat off the dribble, Cam is swatting into the second row. So I'm ready for that, too.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, I feel like I'm excited to bring my versatility, play at any position, taking advantage of whether it's a small guard on me or bigger or slower player. I'm excited about that. Then I just want to work on getting in tip-top shape after the injury. My conditioning was in the game trying to get back. I feel like when I'm in tip-top shape, world-class shape, that's when I'm playing my best both ends of the floor.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, I'm definitely excited. I'm just grateful that L.A. believed in me. They see something in me, and I see something in them, too. I had great talks with them prior to the draft, so I'm just grateful for it all.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Playing at Tennessee and Mississippi State, it's prepared me for this moment because life is just trials and tribulations, but how you get through those, and I feel like I've overcome a lot of adversity. I've continued to stay strong, and that's what got me to where I am today.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, it's crazy to say, but I didn't even think about how the draft process goes. I thought you just show up to draft day and you kind of get drafted. I didn't know if they even speak to you prior to the draft. Really crazy of me.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, I'll answer your second question first. Definitely. This is generational class. I feel like this class is just so different. I know this class is different. I feel like the viewership is peaking. Women's basketball is on an uproar. Everybody is tuning in. We averaged better than the men this year. Not to say we're in competition, but that just says a lot. I'm grateful to be a part of this draft class. I feel like we're just trending in the right direction.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Probably the pace of the game. I feel like high school to college, it was a different pace, so I feel like it's probably going to be that same thing in the league, going up against the world's best players. I feel like that's going to be pretty tough. But I'm excited for the challenge.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, to be in the conversation with those greats is so crazy and mind blowing to me. I'm just grateful to have Candace come to our games sometimes, have Tamika Catchings, have Jordan Horston in my ear, and they continue to support me. Jordan texted me how much she was proud of me, texted me a little bit about the process. Tamika and I speak every now and then. She's just always pouring into me. I just call her my big sister. Just to have that contact with a Tamika Catchings, it's like, whoa.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"She doesn't even know it, but when she came to our practice and she was acting like she knew me, you don't even know but I was over here like, girl, you're Tamika Catchings. That was pretty cool to experience, though.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"I would give her advice of just be true to who you are. Problems are going to come, challenges are going to come, but the way that you handle it is what builds character. I feel like there's always a light at the end of the tunnel and just continue to just push, push, push. If she plays basketball, I would say repetition is everything. Get the fundamentals down, just work on the little things before -- this generation is a little more flashy, but the fundamentals are everything.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, growing up I didn't like basketball at all. I just wanted to do girly stuff. I just wanted to be a ballerina and cheerleader. I didn't watch basketball growing up. But once I picked up a ball and I started to see how serious this could go, I really started tuning in a lot. I watched every WNBA basketball game. Even if I can't, I record it and then I'd go back and watch it. I don't look at the score because I like to feel like it's still live. I like that excitement.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Just L.A. as a whole, I know they weren't where they wanted to be. Championships, everyone wants a championship. I feel like I'm just excited to be a part of this journey. I feel like we're going to be really good, just looking at the roster itself. I'm just excited. I've watched them play, so I'm kind of familiar of how they like to play, their style of play.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"So that's pretty cool, and I feel like I'm going to fit in really well.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yes, I'm so excited to play with Zia. It's so full circle. We grew up knowing each other. We played AAU together. We live like an hour away from each other, but that's my best friend, so we're still really close.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,But I feel like basketball is just always bringing us back together in the craziest ways. We took our four visits together coming out of high school. I'm so excited to play with my girl. I feel like this is just going to reconnect us on that deep level again.,,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, I'm honored, honestly, that she said something like that about Cam and I. I truly believe that, as well. I feel like what Cam and I bring is just foundational, like you said. I feel like we're willing to put in the work. We're willing to do whatever as rookies. So I feel like that's pretty, pretty good, and I'm just excited to get started.",,,,
2024 - WNBA DRAFT,April 15,DYAISHA FAIR,"It played a big role, knowing that we have a few athletes that have already came out of there, and to be one of them means a lot.",,,,
2024 - WNBA DRAFT,April 15,DYAISHA FAIR,"That's a really good question. I think I want to say that no matter what anyone says or anyone may think, and specifically regarding my height, I'm here, and watch me work.",,,,
2024 - WNBA DRAFT,April 15,DYAISHA FAIR,"To know that I'm going to such a special team with quite a few veterans means a lot. It's something like a perfect situation, I'm coming in to learn, and there's a lot to learn from, and like I said, there are a few vets on this squad. So to be able to walk into this situation is kind of perfect for me.",,,,
2024 - WNBA DRAFT,April 15,DYAISHA FAIR,"The first thing I would say to them is don't allow anyone to dim your light, no matter your size. I've dealt with that all the way up until today, tonight. Other than that, I would say that no matter what happens, if you want to achieve something, you can do that.",,,,
2024 - WNBA DRAFT,April 15,DYAISHA FAIR,"I want to learn from the vets as much as possible. I want to add a little bit of everything to my game. I want it to expand. I also want my IQ for the game to expand, as well.",,,,
2024 - WNBA DRAFT,April 15,DYAISHA FAIR,"Yes, I can score the ball, but what else are you able to do? I think that with those guards over there, they're going to do a wonderful job of helping me.",,,,
2024 - WNBA DRAFT,April 15,DYAISHA FAIR,"I'm very excited. I think that it's a full-circle moment for me. I was nominated for that Becky Hammon point guard award, I believe, three seasons in a row when I was at Buffalo. For me to have not received it and to be drafted by her when the time was right has been a full-circle moment, so I'm ready, and I'm ready to go.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Good evening, everyone. It's great to see you all here. Welcome to the 2024 WNBA Draft presented by State Farm. This honestly is one of, I think, my favorite days of the year. We're thrilled to be at the famed Brooklyn Academy of Music for the first time.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"You all may have noticed the fans coming in tonight, and I know some of you got held up. We apologize. But this is the first time the draft has had fans in attendance since 2016. Tickets sold out in under 30 minutes, and that was before the players declared for this draft. Just another illustration of the passion and excitement surrounding the WNBA right now.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"The next chapter in each player's basketball journey starts tonight. I have the ultimate honor of calling their names and seeing the excitement from them, their families, their friends and team representatives as they take the first step of their professional careers.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"This is just one ""Welcome to the W"" moment for this class. I spent time with them last night and earlier today at the Empire State Building, which will once again brighten up the skyline with WNBA orange tonight. This is a great group of young women. I also spent some time with their parents last night and today and with their families. I'm so excited to see what they will all bring to this league.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Speaking of the 2024 draft class, I would be remiss not to mention the incredible excitement and energy for women's basketball that this group has helped build. Just last week, many of those here with us played in front of the largest broadcast audience in history The national championship peaked at 24 million viewers and was ESPN platforms most-viewed college basketball game, men's or women's, on record. Incredible.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,It's so clear that this draft class is entering the WNBA at an incredible time. We are witnessing a transformational moment in sports that we may not experience for generations. The business transformation -- I know you guys love when I talk about it -- that we've been working so hard at is showing results. Support for the WNBA is continuing to grow. Look at this room. Our sport has never been stronger on the court.,,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"We are ready for this moment. We're coming off a record-breaking season that saw the WNBA reach milestones in viewership, fan engagement, attendance, social media and digital engagement on the WNBA app and website. For the second year in a row, we'll be hosting a preseason game in Canada. This year, the L.A. Sparks and the Seattle Storm will face off at Rogers Place in downtown Edmonton, Alberta, on May 5. We air games in over 200 countries and territories. Games like our Canada game show how the league is continuing to expand its global footprint.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"This season in July we'll return to Phoenix for the 2024 WNBA All-Star Game, with the three-time WNBA champion Mercury hosting it for the third time. An even bigger and better WNBA Live fan experience will be back for a third straight year. We're excited for you all to see what we have in store at this year's All-Star Game festivities.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Each year we are seeing more and more brands eager to partner with us. Our partners have shown that they have stepped up for the WNBA, and we are extremely thankful and fortunate to work with brands that are so excited to be a part of moving the league forward. We were just on stage with the State Farm executives who are here in full force as our presenting partner tonight.",,,,
2024 - ALL-STAR GAME,February 18,SHAI GILGEOUS-ALEXANDER,"Yeah, for sure. I think we're starting to kind of see others take notice of us. We knew that was going to happen once we started winning games. It comes with the territory.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"'26 is definitely our goal for certainly the next one, and then shortly thereafter, if not then, or a year or two after. So by '28, I'd say I'd feel pretty confident we'll be at 16 teams.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"I for one feel incredibly blessed to be part of it and to lead the longest-tenured women's professional sports league in the United States that is leading the charge for women's sports. This is a league where -- you all know that cover us year-round -- the talent is exceptional, the rivalries are intense and where you tune in to watch a lot of games of consequence.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CATHY ENGELBERT,"Our games reached a record 54 million viewers in the 2024 regular season. Younger, more diverse audiences are imperative to the growth of the sports industry, and they flocked to the WNBA this season. Viewership by fans under 35 increased 211 percent, led by a 259 percent increase in viewership from Gen Z and millennial women.",,,,
2024 - NBA DRAFT,June 26,CODY WILLIAMS,Most definitely. We're going to talk crazy during that tame. I'll tell you right now.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,"She had to wait awhile to get to this point, to get to the Finals to win a championship. But the wait was worth it.",,,,
2024 - WNBA DRAFT,April 15,NIKA MUHL,"But I feel the same. I feel eager to learn. I feel eager to be challenged and eager to fail and rise up, and I feel like that coaching staff and that team will do it for me.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,CHERYL REEVE,"I think the players, the players deserve all the credit for the show that we are being treated to. I thought both teams played well. It was a good game. Obviously both teams, things you can point to -- you wish you made a layup or you wish you didn't do this or that. That's the way a game always is.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,NAPHEESA COLLIER,"Again, they are great offensive players. They are going to make plays. I just have to make it as hard as I can.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CATHY ENGELBERT,"Now, the NBA investments by those players is in independent teams, not in NBA-affiliated teams. So if you're still playing for an NBA team, you probably want to invest in the WNBA team with your affiliate, and you can't do that until you graduate, I'll call it, or retire from basketball. So we have a lot of interest from that perspective.",,,,
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Oh, my gosh, it's great. The Bleed Blue bleeds all the way into the league. I'm just very fortunate to be given the opportunity to go to UConn and spend my four years there, but especially spend my four years there with Nika. We had a hug when my name was called. It's just a lot because the people and the relationships you build over this beautiful game that we play, it's amazing, and to share this moment with her and Coach and CD Chris Dailey and J Jamelle Elliott and Mo Morgan Valley, and Paige and Azzi were in the audience, too, it's a family. I'm hoping to make a new family in D.C.",,,,
2024 - ALL-STAR GAME,February 18,KEVIN DURANT,"It's just a testament to the hard work and the enthusiasm he has for the game of basketball. Obviously, multitalented at everything on the floor. But I think anybody in any walk of life could pick up on his love and care for the game of basketball, his teammates and just helping to push the game forward.",,,,
2024 - NBA DRAFT,June 26,KEL'EL WARE,"All of them are hardworking. They push their players past their limits. I feel like that's the best place for me. Especially with me going there, I know they are going to push me past my limits, push me past that wall to be the best player that I can be and compete.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"BAM is actually America's oldest performing arts center, hosting some of the brightest talents across a wide range of concentrations since 1861. Tonight, BAM hosts some of the brightest talents in basketball.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CATHY ENGELBERT,"But I know it's a passionate issue. Every fan group -- I love when I go into market and every fan group I meet with, they usually wait and ask it as the last question of the night. But they do ask about officiating, which I appreciate the passion for that.",,,,
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"I feel like I fit in great. I'm going to make sure that I get myself adjusted to whatever the team needs, whatever the players on that team need for us to be successful. With my high IQ and my versatility, I feel like there's a lot of different spots that I can fill and a lot of different needs I can address.",,,,
2024 - ALL-STAR GAME,February 18,GIANNIS ANTETOKOUNMPO,"Mostly in the past I kind of kept my kids out of the spotlight, to allow them to choose this life for themselves and not this life choose them. Whenever they can understand and want to jump into the spotlight, great, but I wanted that to be their decision. But I feel like that kind of created a disconnect between me and my kids. Like when I was on the basketball court, I kind of stayed away.",,,,
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"Really good. Ty is a good dude. Stays in my ear, tells me to keep going out there and be myself.",,,,
2024 - NBA DRAFT,June 26,JA'KOBE WALTER,Me being the next one out is a blessing from God. I'm just super grateful to be in this position and I hope that I'm going to represent Baylor well.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,SANDY BRONDELLO,"I just thought, when we play like that, with the pace that we went out and just the effort and the energy we put into the defensive side with the scramble and the help, good things happen. It was just more about staying persistent.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"I just want to keep being available every day, keep adding to what I did already. I never go into any day trying to accomplish anything. I just put the work in, and whatever happens, happens.",,,,
2024 - WNBA DRAFT,April 15,RICKEA JACKSON,"Yeah, I feel like I'm looking into them pouring into me, and I'm doing the same on and off the court.",,,,
2024 - WNBA DRAFT,April 15,NYADIEW PUOCH,"I'm very excited. Obviously playing in a different league and then coming into another one is great. The lifestyle, the people you play against, what we learn in the game here is obviously a bit different, so getting to learn that, playing against people, taking things from them, what I can add into my game.",,,,
2024 - ALL-STAR GAME,February 18,DONOVAN MITCHELL,I actually did it because Bron be doing it. Bron was in front of me. I thought let's just try it.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,"Yeah, it's probably a lot of things. I could probably give you a better answer tomorrow. I just thought we went away from our principles of play. I think we had a great first quarter, and then they lifted up the energy and they outhustled us.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Expansion draft, again, we're not going to share exact details on the expansion draft today. But it'll happen this year, this calendar year, so probably in December because it has to happen before the college draft. That expansion draft, we'll share more details as we get closer to that. We've been talking with our general managers and head coaches and the teams and the owners, so more to come on that. But there will be an expansion draft this year, and it'll probably be in December.",,,,
2024 - ALL-STAR GAME,February 18,LEBRON JAMES,"I think as a kid growing up and loving the game of basketball and watching the NBA All-Star Weekend and seeing the Sunday game, I always had dreams and visions if I was able to play the game at a high level and give everything to the game, hopefully I could be a part of that game someday.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I don't think it's a message to the rest of the league. I think it's a mentality, almost like a message to ourselves that the job's not finished, not even close. We're a little bit more than halfway through the season.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,SABRINA IONESCU,So I think I'm going to wear the same shoes again on Wednesday.,,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Again, I just want to thank you all. Again, for those that are new to this league, watch, rep, buy, attend. It's an amazing game on the court, and I probably wouldn't have taken this job if it wasn't. I really appreciate all your support. Thank you. Enjoy tonight.",,,,
