event,date,person,quote,Positive?,Negative?,Team?,Individual?
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"It's just such a high-stress environment, as well, so when they called my name, just a huge wave of emotions hit me. When I saw my mom tearing up and my dad, that definitely hit home. Just was super thankful.",,,,
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"Actually, I actually FaceTimed Steph like five minutes before the show started. He just said to just have fun with it. I think he can just share so much great advice because obviously he's been through this, and he just said to make stuff like this fun because it can be stressful. So to make it fun. He answered my mom's FaceTime call. I called Seth Curry, as well. He hung up immediately because that's Seth. But then he called back right after.",,,,
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"Yeah, they're both just great sounding boards for me.",,,,
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"I do, and I played with some great Australians, as well. Agnes Emma-Nnopu is a great friend of mine. Now she's at TCU.",,,,
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"But I specifically remember playing against Australia I think U-16 or U-17 it was, and honestly they're some of the strongest people I've ever played against. When they hit you with a screen, it takes you a while to recover. And Lauren Jackson is one of my favorite players ever. I just really admire her.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,NAPHEESA COLLIER,"Do you want to ask Cheryl or me? They turned up the pressure. It's the end of the game. Of course we are both trying to win. They turned up the pressure and we got a couple turnovers. We didn't execute our offensive plays at the end, so that's what their defense was doing.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I saw a very physical and aggressive New York team. We know this from being a part of the game for so long that sometimes you get away with this stuff when you're physical and aggressive, and they certainly did.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,It's a shame that officiating had such a hand in a series like this. Obviously there's always going to be a team that's going to be a little more disappointed than the other.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I thought today was incredibly disappointing. The challenge -- we have got to change our challenge rules. The officials doing the game should have a third party, because that was not a foul. That call should have been reversed on that challenge. If we sent that clip in -- well, first of all, Napheesa Collier, the number of times she was held, et cetera, there was nothing down on that end. For whatever reason in this series, that's kind of the way it was.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"At the other end, when we challenged it, if we would have turned that clip in, they would have told us that it was marginal contact, no foul. Guaranteed. Guaranteed. So when you review, those should be the same parameters that you're reviewing with. But the three people on the game need a third party to let them know. Because that decided the game. That decided the game.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"You watched the whole series, right? What makes her difficult is you're spending a lot of time guarding Sabrina and Stewie. In some of those schemes, it created mismatches. But we were going to live with some of that. We knew that JJ was going to score. These guys shot 30 percent. Shot 30 percent. The difference was in the foul line.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"Obviously we needed to execute better on offense I think one of these guys said that. We had opportunities not to fuel them. But we knew they were coming. We just needed -- our lead guard spot was obviously rough for us tonight. We get a little bit decent play out of there, we win the game. But with all that happened, we still almost put ourselves in position to do this. I hurt for our players. I really, really hurt. They are an incredibly special group.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"I think that was kind of the end-of-quarter situation. We were up 12. It was 32-20. We allowed them to come back to get it to within seven or something like that going into the half. That's where we have to be better. That's been throughout the series, too, that end of quarters and things like that. It's hard when you're playing a team at home, a team that knows each other well and things like that.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"It's hard to just pick one thing, you know what I'm saying, when you still have a chance to win the game. I think, yeah, we could have executed better, but there were so many things that went on throughout the game that we still gave ourselves a chance to win.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,We talked about handling their pressure.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"Handling the pressure, executing our offense, not turning the ball over to let them get energy in transition and things like that.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,NAPHEESA COLLIER,"Yeah, probably because I was getting held a little bit. It was a little hard to make shots.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,NAPHEESA COLLIER,"No, I think, you know, of course, like they said, everyone is trying to make adjustments in the second half. I got a lot of shots up in the first. I was making a lot, so they tightened up their defense, brought people in rotation, were doubling, things like that. They were upping the pressure and it got harder.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I shared with them exactly what you said. Incredibly proud that since the day we got together in training camp all the way through to the end, we were the same team. We never got the disease of ""me."" Not one single player on the team got the disease of ""me,"" not one. Those that were maybe in the rotation, fell out of the rotation, some that never got to play, no one ever put themselves first, no one. That is incredibly difficult to find in this day and age.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I'm really, really proud, incredibly proud of the number of people that were impacted by Lynx basketball and how excited they are to watch their team play. I told them, it's who they are as people and how they did it. So those are things we talked about. I wouldn't trade them for anyone. Anyone. Any team. Do things the right way. Built the team within the rules. Those sort of things that maybe right now aren't happening in our league. And did it the hard way.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"You know what, we gave hope to those teams that aren't willing to circumvent the cap or fly illegally or all the stuff that's happened over the last five years. Do it the right way gives hope for those other teams that you can build a team just like ours. You don't have to have a super team. You don't have to have that. There's a different way to do it. So I'm incredibly proud of them.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"Yeah, it's really rare. Saying that this is my 11th season, and I get to go out to fight with women that I consider sisters, that's why it feels the way it does. Every single day we came to work, we enjoyed being with each other, competing with each other, fighting for each other, and that's why we're here.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"That's why we gave ourselves a chance to compete for a championship, because we showed up every day and did it the right way and did it for each other. That's really rare in this league. The way that it's happening and all this other bulls--- that people make seem like it's important, it's not.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"Obviously the exclamation point to the incredible season that she had. You know, Napheesa showed up big time for this team. Put us in a position to be within seconds of a championship. Phee was phenomenal.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"I'm always in awe of her. Every time she steps on the court and the way she carries herself and no matter what's going on, she's so consistent. That comes from her. That's her internal -- amazing. We just have so much confidence in who she is on and off the court. I'm lucky to be alongside of her. I'm just in awe. She's had an amazing season and amazing postseason obviously. Can't wait to see what she does in the future.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"That's what's coming. I think greater recognition, that's what's coming. Phee has earned every bit of it. Like you said, still, the season she's had, it's not Phee that you're hearing about. It's other players. But I think Phee has earned it. We'll see going into next season if maybe she'll be a little bit more a face of the league.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"Well, that's really loaded. It's a lot for me to think about right now, forgive me. I really don't have an answer for that. That's just pretty deep for me. And plus, there's proprietary secrets.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"No, she was tremendous in the playoffs. Really gave them a lift every single time she got minutes. Not surprised. They went big.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I know all the headlines will be ""Reeve Cries Foul."" Bring it on. Bring it on. Because this s--- was stolen from us. Bring it on.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"We talked about it. We know we could have done some things, but you shouldn't have to overcome to that extent. This s--- ain't that hard. Officiating, it's not that hard. When someone is being held, be consistent. If you don't want to call it a hold at one end, don't call it at the other. Be consistent. Every team asks for that. Sandy asked for that last game. Three of the games in this series, we're talking about the same damn thing.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"So I tell these guys, for whatever reason, it didn't work out. It just doesn't feel right that you lose a series with that level of discrepancy. We don't have a team that whines and complains and all that stuff. Sometimes it probably hurts us. Maybe being a little more, I don't know, something. But you have a star player like Phee, that just, I don't get it. I don't get how she can be held and go to the basket and get hit, and then a marginal, at best, at best, sends their best player to the free throw line. I mean, that's tough. It's tough to swallow.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"Just like our 2016 championship that was lost -- officiating, missing a shot clock violation. This sucks. This is for a championship for both teams. Let them decide it. What contact is legal should be the same for both teams. This isn't that hard.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,"I've been like manifesting this moment for a while. And there's no feeling like it. You know, this game, and credit to Minnesota, because they gave us a tough series. The fans have been amazing everywhere we've gone. But to be able to bring a championship to New York, first ever in franchise history, it's an incredible feeling. I literally can't wait to continue to celebrate with the city because I know it's going to like, be bonkers. Bonkers. Fact, right.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,"I came in with a game plan of like, it doesn't matter. I want to play defense. I want to rebound. I want to do the little things, and I'll continue to be aggressive and shoot my shots.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,"But if they are not falling, they are not falling. I'm not going to let that affect the way I do things. So continuing to be there for my team. I didn't talk about this, but before I made the free throws, I missed two free throws. I was like, no, I can't do this again, I can't. I have to be here. Olaf Lange, him and I have talked about being a python, where it's like you know your moment when to strike. At that moment, I was just thinking about being a python.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,Good job. You were. Like it.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,Be a python.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"JJ can come sit up here, JJ. Let's go, MVP.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"I thought they were pretty fair laughter. I mean, the last game, that's where you get give and take. Game No. 1, we should have won that game.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"I have so much respect for Cheryl, and I have so much respect for that Minnesota Lynx team, because man, that was ugly. But we found a way to win. I'm really proud of our team, how resilient we were, how we stuck together and how we continue to trust each other. That was our word today, just trust the process. We found a way to win. Then going back to Stewie, she did miss two free throws, which is rare for her. But in that five seconds to go, she said, ""I'm going to make 'em."" I'm like, good. I was praying laughter, but it worked.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"I'll start here. It's been 10 years, so a decade. I was due one. The last three or four, been runners-up, bridesmaid.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"It feels good. Now, it's a little bit different, because back then we were so dominant in Phoenix. We got through Minnesota Lynx in the semifinals and then it was 3-0 against Chicago and only the last game was tight when BG was out.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"This has been a grind every single game. There's things we could have done better, too. But we never strayed away from who we are as a team. I never strayed away from who I am as a coach.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"I think I just love these ladies here. They are amazing humans. They are fun to coach. But it's the same feeling. That was a great team, a very connected team, and so is this team. That's what I've said in the media a lot, haven't I. I said this feels like the 2014 team that I have coached. I'm just so happy, for everyone, this organization, but particularly these players, that we win today.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,JONQUEL JONES,"For me, I'm happy. Just really happy and trying to take in the moment and enjoy every aspect of it. I'm just up here smiling and thanking Jesus and thanking my teammates. Yeah, just enjoying the moment.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"No, I prepared her at halftime. I just felt, going with a bigger lineup, I said, okay, be ready, we may go for a big lineup. So Nyara, you're coming in.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"So it will definitely be another sellout, and it will definitely be loud. And we have to bring our ""A"" game.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CATHY ENGELBERT,"I think on balance, I think we all want to grow the game globally. I think it's going to come down to footprints and seasons and how we can do it, which is why most of what we're doing in expanding our season will be on the back end.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CHERYL REEVE,"That last possession, I think we learned from an earlier playoff game when we were down how we wanted to play that last possession. And so being aggressive and getting the three ball and do what we had to do, if one didn't go in, you know, get as many chances as we could get.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,So it means the world to me. I just want to continue to keep doing what I'm doing and gaining people's respect.,,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,STEPHEN CURRY,"There's a lot of guys to pick from in this group of 24 that are here. You see Luka, Ant, Shai, guys that are really coming into their prime, and they're highly decorated already as All-Stars and All-NBA guys, but have a perspective, I guess, of what that means within the on-courtoff-court opportunities with the doors that basketball opens in that respect.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,CHERYL REEVE,"I don't think it affected the game. I don't know if it affected her play. Phee can answer that. It was a chance to get her three minutes of rest and at the end of the quarter, that was fine, and then she went back in.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,GIANNIS ANTETOKOUNMPO,"I think a lot of people have minor injuries, major injuries, and they come back. But he's always been available for his team. I think that's one of the -- first of all, that's one of the secrets that he's the all-time leading scorer, because he plays games, he plays minutes, he scores the ball. That's why he's been successful too.",,,,
2024 - WNBA DRAFT,April 15,ELIZABETH KITLEY,"Honestly, I'm so excited for the fit. I'm really excited for Vegas. I think that's really promising. To be able to learn from the people at Vegas for the next year, what more could you ask for? If I'm not able to play on the court, I know that I'll be able to benefit mentally and emotionally just by observing what they have there.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"We're bringing games to fans where they are, whether they're on national networks, ESPN, ABC, ION, which was our over-the-air partner that we signed last year, streaming on Amazon Prime, ESPN or on our own WNBA League Pass, which last year saw milestone growth for the league. And we're hoping to repeat that this year.",,,,
2024 - ALL-STAR GAME,February 18,TYRESE HALIBURTON,"I think there's a lot of energy in the building, a lot of energy from Pacers fans, a lot for us to be excited about.",,,,
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Like you said, there's a lot of young talent on the team, and just getting back to the Playoffs and doing everything we can to win a lot of basketball games is certainly the goal.",,,,
2024 - NBA DRAFT,June 26,ISAIAH COLLIER,"They are about to get a dog. I'm just looking forward to going in there and competing from day one, showing what I can do and just prove myself in the league in general.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"Yeah, I had great chemistry with every player, like Kyrie, as well, Book, as well. We had success as a team with the Warriors, for sure. But I feel like I had great chemistry with all of the guys I played with.",,,,
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"I don't know, I'm just excited to get there, get to work, learn from the best and just step up my game. Step my game up.",,,,
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"I did not visit Oklahoma. Every organization that I've been to, I met some really nice people. That is with Oklahoma, also. Very, very nice coach. GMs, everybody, I'm just excited to meet them in person and talk to them. And yeah, that's it.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,COURTNEY WILLIAMS,"Honestly, whatever the folks want to call me, I'm with whatever. As long as they're showing love. If you show me love, you can call me whatever.",,,,
2024 - ALL-STAR GAME,February 18,LeBRON JAMES,"So it's my responsibility and my duty to let them know that no matter what you're going through, there is a path out. If you just commit to your dream and you can make that dream become a reality. I think that's what it's all about.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,BREANNA STEWART,"No. Honestly -- sorry, I'll just rant laughter.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"One change, that's a funny one. If you get a tech -- bear with me. If you get a tech for overreacting to a call and you were right -- if they go back and look, the coaches do the challenge and they overturn the call, that tech should be rescinded. You should get your money back.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,CHERYL REEVE,"But no, I'm looking forward to seeing what the ratings are for this one.",,,,
2024 - ALL-STAR GAME,February 18,LEBRON JAMES,"First of all, it's expletive great to see you. It's so great to see you, Jeff Zillgitt. Love this. And the fact that you got the last question is even greater. You tried to hide in the back. I love that as well. Love you, man. Wow, it's great to see you.",,,,
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I feel like I've done a great job of that so far. Shout-out to our medical staff, too, for helping me in between games, get ready for the next one.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"The WNBA Draft will get started soon, and I'm happy to answer any questions. I really, again, appreciate the coverage. This is what helps grow our sport, and I know many of you have been with us a long time, through our 27th and soon to be 28th season, and we really do appreciate that.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"We've just got to try to keep pushing forward. Whatever's been working, just try to continue to do so and keep getting better.",,,,
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"It's much better being on the same team with JB. It's what I'm used to. We've competed against each other in practice for seven years now, so I'm kind of tired of doing that. So it's good to be on the same team for sure.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"The fourth annual Commissioner's Cup will return this time with a new format that we are very excited about. Just remember, this is our fourth annual. Each team will play five Commissioner's Cup games, one against each of its in-conference rivals, all during a two-week period at the beginning of June. The players will compete for a half-million-dollar prize pool, and the league will once again be donating to all of the teams' designated not-for-profit community organizations.",,,,
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Yeah, I talked with Micic. He just told me everything the best about not just the Thunder, but the whole NBA. And of course, Durisic, Nikola and I got really close this year. I really enjoyed playing with him. It was easy, as I can say. I hope he will get drafted as high as possible.",,,,
2024 - ALL-STAR GAME,February 18,LEBRON JAMES,"That's most important. Yes, I did seek treatment the last few days, trying to get my ankle as strong and as back to where I feel confident that I can finish off this last third of the season.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,GIANNIS ANTETOKOUNMPO,"First of all, I think LeBron is going to play seven to ten more years. There's no sign of him slowing down. It's year 21, and he's playing incredible. I don't know, he's probably averaging, what, 27, 8, and 8. Close. I don't follow, but I think it's got to be somewhere up there.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Individual awards are important. I'm not going to say that they're not. Everybody wants to win a championship, but you want to be rewarded for the work that you put in, for the things that you go out there and do on the court.",,,,
