event,date,person,quote,Positive?,Negative?,Team?,Individual?
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,"I do think this is our best defense in these two games against New York. So, I'm proud of us for that. But I think just executing more on the offensive end.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,But it feels amazing. The crowd was awesome. To play at home in the Finals is such a rush. So definitely looking forward to the next game.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"Her contributions today, she was back to being BC for us. So we were glad to see that, and we'll continue that into game four.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,That was just a great All WNBA Second-Team performance laughter. That's it.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, I mean, I didn't even really remember it. I had to go look at the video really quickly to see like how far I was.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"But I mean, you know, in the time-out, Sandy kind of was just like, you're going to shoot this shot. You know, I feel like I was able to get a little separation in range and get a really good shot to go. Obviously wanting to let the shot clock wind down. And got the space that I needed to get my feet under me and felt comfortable taking that shot.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Sometimes it goes in and sometimes it doesn't. I've practiced that shot a thousand times in my head, on the court, and I feel like that's just something that as athletes, you put yourself in that position to want to be able to make a shot.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"I think that we were all kind of just waiting for our moment. You know, waiting for the script to flip a little bit. You know, they talked about it. They talked about first five minutes, going to come out punching. They punched us in the face in the first quarter and we continued to wear them down.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"We knew that our pace was something that made them tired and for me, it was just kind of like I was motivated. I was mad. And I liked my matchups that I had, and really kind of attacking them to make sure that we could get this back into where we needed to be for it to be a ballgame.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,That's why I can't be miked up.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"I'm not sure exactly what the situation was. Might have been when it was 71-69, because I feel like we were at that score for a long time. But just I could feel it. You know, you could feel the momentum was shifting to our side.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,I was mad we were losing.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"We know we're one game away from winning the championship, and I think that they are going to give us their best shot. They are going to give everything they have got, and you know what, so are we. The turnaround is quick but we are going to continue to be ready. There's a lot of things that we didn't do right tonight and have a kind of quick memory. I think that we're happy we got this win but we're -- the job's not done.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, I just went up and gave him a big shot. Him and Jodie Berry, our assistant coach came down and he kind of told me the same thing, like there was never a doubt.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Obviously him, Sandy, all the coaches that I've had, just their continued belief and pouring into me means the world to me whether I make or miss that shot. Like the fact that they kind of trusted me to go out there and make big shots, that's why I love playing for this team and continue to pour my all.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"It's pretty special. It was never in doubt. Obviously Stewie got us back in there, willed us in there, but I thought the right time, this is Sabrina. She just made a big shot. She's a great shooter and she just needed a little bit of separation.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Definitely the biggest shot of my career, and yeah, I mean, I would say like I visualize a lot when I'm practicing in the off-season, the night before a game, the day of a game. Like I'm always visualizing different scenarios, and putting myself in tough situations. Like obviously I didn't play my best tonight, but finding a way to continue to stick with it, and I feel like that's been a big growth for me, whether the ball is going in or not.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, definitely the biggest shot of my career and hopefully not the last.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,It did. Pretty nice.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"Not for us. I think that, you know, this feels like we're playing on their home court, and I feel like each game is so different. You know, you go from 1 to 2 to 3. But the way that we continue to fight and be resilient. I don't want to speak for you guys. Doesn't feel like Game 1 to me. Feels like Game 3.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"At this point, I don't know.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"I think -- well, I think the way that we fought back in the second, knowing that our offense didn't really click yet but we were able to limit them defensively. But then in the third, when we had a strong push, a strong punch. You guys know the first two games, our third quarters have been a struggle to score offensively.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"We were getting downhill. We were attacking and we were being confident. If a mistake happened, like a turnover or a missed shot or like something just doesn't go our way, we didn't panic. We continued to play and continued to fight through it because we know how big this moment is. We have the experience of the good, bad, ugly, and different.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"Yeah, we didn't come out how we wanted to start the game. We knew they'd threw the first punch. I thought we weren't playing how we wanted to play physically, mentally with the pace and everything. But credit to them. They were taking us out of stuff that we wanted to do and they were making big shots.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"I trust this team. I feel like we've grown so much. We've handled adversity even from Game 1, you know what I mean? It's like, okay, this is a totally different game here and we just had to chip away.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"But I think in the second half, Stewie just went on a run there. I think we were playing at the right pace. I think our defense was really high level. We were competing. We had heart. It's not about your schemes and all that in these moments. It's about how hard you wanted to compete and we did. Five players were on the same page and every player that stepped on did their job. And just in the time-outs, we were very calm, but it's more like we're not going to lose this game.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"Yeah, I think that what the big three means is between Sab, JJ and myself, we know when it's our time to step up and to make an impact. And over the course of the game, it's like sometimes things are hard. Sometimes things are frustrating. I pick up two fouls in the first quarter. But knowing that our team trusts and believes in us to be in this position to take these shots, to help get the game in the right place, but at the same time we wouldn't be here without our teammates, and having that trust and belief just gives us confidence.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,Thank you.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, I think it's important to just read the game, and being able to get downhill and find JJ on a really important basket that, helped us late in the game. Because you're just not really one-dimensional. The defense doesn't know what you're going to do Are you going to shoot it are you going to pass it? Are you going to be a screener, a decoy? There's just so many opportunities that when you have the gravity we have to be able to make it tough on the defense.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"JJ was huge for us. The way that she protected the rim, hit a huge three, hit that layup, like just continue to go chip away, and it was a total team effort. Like Stewie said, we're not here without every single person on this team.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,Just in the locker room waiting on Stewie. I would say I really didn't realize how far out I was.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, like I kind of, you know, wasn't sure if I was dribbling with my right or left hand and then I was like, oh, yeah, I did hit that step-back.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"But I just didn't really realize how far I was, but like I said, it's a shot that I take often and I take in practice and that I take before the game. It's not like a Hail Mary, hope this goes in. It's like, once I got it off, I was like, yeah, this is in.",,,,
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,PAOLO BANCHERO,I think he's handling it well. I think he's playing well.,,,,
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"He was in the locker room before the game. Him, Adam Silver, and Dr. J, they were talking to us. Once they got done, I thought I was going to be able to shake his hand. I turned around, and he was gone.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,BREANNA STEWART,"Listen, I want to be taking these shots. I feel like knowing my teammates and that everyone has confidence in me is important. It's kind of like on to the next and still making sure I'm aggressive any time on the court. Obviously as a player, it's very frustrating. But bounce back for Game 2.",,,,
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,VICTOR WEMBANYAMA,"For now I'm just a student of this league. I don't really know how everything works. Of course, it's something I want to be -- highly involved in the future, yeah.",,,,
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,PAOLO BANCHERO,"I think it was the first four games, that West Coast trip, where I wasn't really playing well. I wasn't even shooting the ball, just kind of out there floating. That Utah game was where I had to snap out of it. I went to dinner the night before with two of my coaches and had a good talk with them. Just wanted to come out with a clear head. After that game, I knew it was over. I just didn't want to look back.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"So it's disappointing. I mean, congratulations to the Liberty on their first championship. Been around, I don't know, how long has the league been around? 28 years? It took them 28 years. Congrats to them. We were that close to our fifth. Just didn't happen.",,,,
2024 - NBA DRAFT,June 26,BUB CARRINGTON,"Probably say he'll be at the first game, and ""Don't suck."" Something he would probably say to me.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,SANDY BRONDELLO,SABRINA IONESCU Go Ducks.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,CHERYL REEVE,And obviously I appreciate the opportunity that A Bar of Their Own has given women in making that front and center. I'm happy to support a woman-owned business like that.,,,,
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"That's amazing. We are trying to represent our country, and I'm so glad to be a part of it. There is more players coming in. I'm really proud of being a part of the success of my country. Trying to understand what Victor, Rudy or other French players really help me to develop myself as a player, first of all, in France, and hopefully now in the NBA.",,,,
2024 - NBA DRAFT,June 26,TIDJANE SALAUN,"I think the basketball in France has improved, and that's why we are here in this draft. Three French players in the top 10, it's not nothing.",,,,
2024 - WNBA DRAFT,April 15,NYADIEW PUOCH,"Yeah, well, growing up in juniors, I'd always be the scorer, attacking the rim, being an offensive player and stuff. But as I headed into the pro league, being young, there's already people doing all that. You have to make sacrifices. You need to learn the game a bit more, learn your other strengths. For me, it was defense. My length, being able to guard different positions, different players, being able to switch on to different people and just using my length, my ability, my quickness to kind of get around people.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,BREANNA STEWART,"But throughout this entire process, my team has my back every step of the way and was just excited to have another opportunity to go to battle with them. Because we have a lot of fun in everything that we do, and you know, it's not always like that.",,,,
2024 - ALL-STAR GAME,February 18,JAYLEN BROWN,I didn't get a chance to meet him. He came in and said some words to us as a group. He kind of like said hello to everybody. We didn't get a chance to really communicate or talk. But it was great. That was my first time ever seeing him up close and personal. I haven't seen him around Boston or anything. It was pretty cool to see him around.,,,,
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,PAOLO BANCHERO,"Yeah, yeah. We feel like we can beat anybody on any given night. We're talented enough to do it, and it's just up to us bringing that same mentality. Yeah, it's encouraging when you know that you can compete with any team in the NBA.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"I'm always so in awe of Phee because she carries it with such grace. She carries it her own way. As a superstar in this league, it can become about something else. But she always keeps it about the team and always keeps it about winning and continuing to get better and better.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,Definitely. I think we need to have a parade in the Bahamas. Let's go!,,,,
2024 - ALL-STAR GAME,February 18,JAYLEN BROWN,"I've only been to a few. The only one I really can compare it to was Utah, because in Atlanta, the other one I went to, was COVID or whatever the case may be. So far, so good for me. I thought that was a great crowd, great energy. Turned out well.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CHERYL REEVE,We are the first team in WNBA playoff history to be down 15 and come back and win the game. So that ranks really high.,,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"It's disappointing. It's incredibly disappointing. But these guys, I mean, they've got to try to pick themselves up and go, ""We were that damn close."" It hurts. It hurts.",,,,
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,TREY MURPHY III,"That's definitely part of it. I feel like it started even in preseason. One of the first games I was back, I had 27 against the Spurs, and that was one of the times where I was, like, all right, I'm ready and prepared. I just kept that confidence, kept the same energy. Just stuck with my consistent work and just tried to produce.",,,,
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"I thought it was clever, and Arike and Stewie did an amazing job. But this was an investment in bringing that NCAA viewer into the WNBA, and we hadn't done it before.",,,,
2024 - WNBA DRAFT,April 15,JACY SHELDON,"I'm excited. I've seen the growth. Everyone has seen the growth, and to be a part of that is something that is really rare, so I'm looking forward to it.",,,,
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,SANDY BRONDELLO,"We talk about her being a rookie. She's not really a rookie. She has this experience in really big moments and the mindset to handle this atmosphere extremely well, and to make a play like that, I mean, I love it. She's an amazing player and an amazing human being.",,,,
2024 - ALL-STAR GAME,February 18,GIANNIS ANTETOKOUNMPO,"Going through the streets of Lagos trying to buy a Giannis jersey. I told my mom, if I see my jersey, I'm going to stop and buy it. I don't care if people mob me. I've never bought my jersey before. It's a good way to do it.",,,,
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"Yeah, it's been a crazy two years, from winning one national title to winning the Big East regular season to the Big East Tournament and then winning another national title. A lot of winning, a lot of succeeding the past two years. I feel like I'm going to keep that chip on my shoulder and go into Portland with just a lot of confidence, with a willingness to learn and get better every single day.",,,,
2024 - WNBA DRAFT,April 15,ELIZABETH KITLEY,"Yeah, honestly I'm thrilled. I can't think of a better situation to be in with the situation that my leg is in, because it's just an incredible fit. I think their resources are amazing, their facilities are awesome. To be able to look up to the players there, to be able to watch A'ja Wilson, even though I can't play, I know I'll be able to learn so much and get better just by watching and being around the culture that's there.",,,,
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"So this time this weekend is for obviously yourself, but to bring your friends, families, partners, or whatever it may be to this event, to this weekend because there's a lot of activities and things like that, and there's just memories. Memories that build with the people who essentially help you get to this moment.",,,,
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"So I don't know yet, but I know that I can do a lot of things. Defend multiple positions, grabbing some rebounds, finishing strong, being aggressive, shooting threes obviously. I think that's going to be -- that's a part of my game. That's something that I need to keep it up for helping the team to win the next season, because I know that we are going to have to shoot the ball. And that's it.",,,,
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"But we have no ceiling on what we think we can do this year. We kind of take the same mentality and just stay in the moment, plug away every day. Where we get at the end of the year, whenever the end of our season is, we'll look back and make adjustments and try to figure out then. As of right now, we just try to stay focused on the task at hand.",,,,
