event,date,person,quote
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Just a great person, great kid, works extremely hard. Obviously only in the second year, and already an All-Star. So the work is there. The talent is there, for sure. I'm excited to see where he takes it. Couldn't be happier for him. This is only the beginning for him."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"I'm not caught off guard by making the All-Star Game. I'm still very grateful to be here and thankful to get that because it's not something you take for granted, right? Only 24 of us get to be here every year. There's 450, 500 players in the league. So that's a really big deal."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"It's a special weekend. You've got the best players in the world. A lot of retired guys come around, and you get to see them. It's great for the fans. It's great for your family."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"So that's kind of my favorite part about the weekend, just being able to bring my son, obviously, my mom, and seeing all the retired guys I grew up watching and spend time with them."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,All-Star weekend is great. Very honored to be here. Look forward to making many more.
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"What makes it special is just the history of it. When I was your age, watching my favorite players compete and play in the All-Star Game and make highlights, it was a very special weekend for me to watch. I can only dream and imagine of one day being able to wear that jersey and live out my dream."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Five years ago, I made my first All-Star Game, and I've been fortunate enough to make it every single year. Just everything about All-Star weekend is special, and the game is super exciting. You get to play with guys that you're normally competing against. So that makes it different as well."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"You just get to share the court with some of the greatest players to ever play, and it's just memories you'll have for the rest of your life."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Always just follow your heart, follow your dreams. Never let somebody tell you what you can or can't do. If people are not laughing at your dreams, you're probably not dreaming big enough. So reach for the moon."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Yeah, he's having a great year. Unlike any other player we've probably ever seen. At this point, I think he, for sure, deserves to be in the conversation with some other great rookies out there. Chet Holmgren at OKC. I think those would probably be the two guys off the top of my head right now."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Yeah, I love watching him play. He's going to be incredible for a very long time. He's having a great year, and I'll continue to keep watching him do great things."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"One change, that's a funny one. If you get a tech -- bear with me. If you get a tech for overreacting to a call and you were right -- if they go back and look, the coaches do the challenge and they overturn the call, that tech should be rescinded. You should get your money back."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"If you get a tech for overreacting to a call that was deemed incorrect or whatever, you should get your money back."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,Laughter.
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Absolutely. And I think the league is in a great place right now, the amount of high-character guys, the amount of talent throughout the NBA. The fact that LeBron and KD and Steph are still considered one of the best 10 players in the league right now at their age and how long they've been playing is incredible."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"As well as all the younger guys. Whether it's guys my age or the guys a little bit older, with the Jokices and Giannis, or guys younger than me. So I think the league is in a great place. When LeBron retires, the face of the league, that's tough. But we win a championship, I've got something to say about it, I know that."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,My mom. Easy answer. My mom raised me to be the young man that I am today. I give her all the credit for all my good qualities.
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,Kobe. Kobe Bryant. That was my idol and the guy that inspired me to ultimately get to the point where I am today and strive to be the best version of myself.
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Hot take, I probably won't score 55 points tomorrow. It's a feel thing. Starting in the game tomorrow, you get into a good rhythm, get a couple layups, maybe a couple threes, you look up, now you've got 16 points, and it's like, all right, I might try to go get it again."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"I wonder who's the last person to win back-to-back All-Star Game MVPs? I'm not sure I know that. Russell Westbrook in 2015 and 2016. But if it's not going to be me, I might say -- maybe like Donovan Mitchell, maybe so. Someone from our team."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"Just feel like he's athletic enough, obviously. I think a key part of it is starting, right? Probably going to play a little bit more than the rest of the guys. Is he starting? Wait, is he starting? Shoot, I might be wrong."
2024 - NBA ALL-STAR MEDIA DAY,February 17,JAYSON TATUM,"I had, like, 55 last year, and I think he was on my team. I want to say he might have had 40-something, so he was close. Mitchell scored 40 points. He's just somebody that can get really hot. In the All-Star Game, if you can get hot, have some electric dunks and things like that, you have a great shot."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"It means the world. It means the world. I think the respect that I've gained from my peers and legends means the world to me. Just to keep meeting people where I'm from, that's not really a thing. There's no chance that they even know where Oshkosh, Wisconsin, is."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,So it means the world to me. I just want to continue to keep doing what I'm doing and gaining people's respect.
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"No change. My goal is to play for USA until the wheels fall off. If I get that call to go, I'll be there."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,I don't really get into that. That's something that you guys decide as media members.
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"I think we got a lot of different guys that it could be. The league is in great hands. It's the most talent that has even been in this league. There's a lot of different guys it could be. We'll see. To be the face of the league, winning has to come with that. Whatever young guy takes that charge and is winning moving forward, that's probably who it will be. Yeah, that's not for us to decide."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"Well, I'm not on the team yet. If I were on the team, it would mean the world to me. Obviously I had a lot of fun with Team USA last year, and we didn't get the result we wanted. To be part of the team this year and have a chance at a little bit of revenge or a little bit of get-back, that would mean the world."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"I think, as a kid who grew up in the 2000s, I always wanted to play for Team USA after watching the Redeem Team with LeBron and those guys. And watching D-Wade's doc for them on Netflix, and I was at the premiere with D-Wade. It would mean a lot moving forward."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"Going into the Skills contest, I have no idea what that entails. Looking forward to finding that out. I do think what we have over people is chemistry because we're all together all the time."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"3-Point Contest, just don't choke. Last year I had a legendary first round, and then I think I got iced a little bit. That might be the reason. But I was terrible the second round. Just some consistency this year, and hopefully I can pull off the W."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"That's a good question. I'm going to say myself, number one, of course. Then I'd probably say Shai and Nickeil Alexander-Walker. I like their style, for sure."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"It's been a zoo. It's been a lot, but it's been a lot of fun. I've been told I'm kind of like the prom king of the weekend, so just doing whatever I'm asked to do."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"Coolest thing I've done? That's a good question. The IndyCar was cool. I'm trying to think. I don't know. I don't know. I did the little 2K League thing yesterday and was with Tyrese Maxey and some other 2K League guys. That was fun because I've always grown up playing the game. There's a lot of YouTubers there that I grew up watching, so it was cool to see those guys for, sure."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"Wow, that's a great question. I'm glad I get to plug I.Y. a little bit, give him some love. Me and I.Y. hit it off right when I was in Sac, and we grew our relationship there pretty quickly. Obviously I got traded here. He was able to join me here."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"We spent a lot of time together. This is his first time living outside of California, so there's a lot of trust that he's put into me and my future and this organization's future to move here. I'm excited that he's here, and we're very, very close."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"Thankful he's in my life, and thankful that I have him, that I can call him a brother, but also someone whose basketball opinion I trust more than a lot of people."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"Very critical. When I get compliments from him, it means a lot because I don't get them often. He's like my mom. Yeah, I'm always -- especially a play or if I mess up or somebody else messes up, I can quickly ask him to pull up the iPad and give me a look. You see a lot of times that I have the computer or something on the bench just showing guys just because he gets it to me pretty quickly."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"I know our minds are usually on the same wavelength, so that helps a lot."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"I appreciate the love. It's super cool to be on Chinese social, interacting with fans. That means a lot to me. So I appreciate that. I feel like that has a lot to do with me being first in fan votes. I know people see a player in Indiana and don't expect that, but the love I've received from my fans in China has been amazing."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"I'm trying to think. What comes to mind? Have you ever seen that commercial where the dude goes to the ref and says like, Coach, I touched this, their ball, and then the ref switches the call? Terrible. I don't know what brand that was, but that was awful."
2024 - NBA ALL-STAR MEDIA DAY,February 17,TYRESE HALIBURTON,"For sure. I'll be Chad. I'll be the sidekick. Me and Ant, if Disney wants to rock with us, we'd be down. We could do it."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I think winning games speaks for itself. That's why everybody plays the game. That's why you watch the game. You want your teams to win. It's everybody's ultimate goal, and I think that obviously this year we've gotten off to a really good start in that category. I think winning games is the biggest."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I honestly try to stay very present, try to stay in the moment, not look too far ahead, not look back and kind of just take advantage of every moment, whether it's me working or it's me just being grateful for where I am today. I try to just stay in the moment, and it's worked out pretty good thus far. So I try to continue to do so."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I have no clue. I think that's your guys' job to decide and figure out. But it will be an amazing league regardless. Obviously, he's done amazing things for this league and for the game of basketball. You don't want to take him for granted, obviously. But when he's gone, yeah, it will still be great."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I've just found so much success from, not blocking it out, but not letting it faze me or control me. I think I've just learned through that experience and figure out what works for me and then try to run with it."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"To this point, it's not any harder, because I've grown through it being hard, I think, in the past."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"It's amazing. It's a good feeling, just seeing the thing develop, not only for myself, but for my peers and guys that I'm around all the time and guys that are like brothers to me, just because we do everything together. It's exciting. Not only for myself, like I said."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"We've just got to try to keep pushing forward. Whatever's been working, just try to continue to do so and keep getting better."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"Good question. I'm not too sure. Usually experience, the teams that have gone through multiple playoff series and multiple guys that have gotten to that level know what it takes to get over the hump and do so. That's something that, honestly, just has to come with us playing in more games. Maybe we give it time. Maybe we don't."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"But we have no ceiling on what we think we can do this year. We kind of take the same mentality and just stay in the moment, plug away every day. Where we get at the end of the year, whenever the end of our season is, we'll look back and make adjustments and try to figure out then. As of right now, we just try to stay focused on the task at hand."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I don't think it's a message to the rest of the league. I think it's a mentality, almost like a message to ourselves that the job's not finished, not even close. We're a little bit more than halfway through the season."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"But our goal wasn't to be 37-17 halfway through the season. We want bigger things and better things. Obviously, we're not done. So, yeah, I think it's more of a message to ourselves."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"He's super, super humble, a great guy, first and foremost. Really down to earth, easy to talk to, easy to work with. Easy to get along with."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"Then as far as on the court, he has an ability to -- he always understands what the right thing to say is. And the things that matter, he always emphasizes. When he speaks, guys listen and guys understand that it's something that is going to make or break our team."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I think that over time we've seen his -- not only his development, but we've seen kind of his schemes and his work coming to life and really lead this pack and steer us in the right way. We all have his respect and appreciate him."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"I'm not too sure. I think no matter what there's like a fine line in -- like when it comes down to it, there's always a fine line in games played and availability. I think the league has the right intention in trying to make that line a little bit bolder and easier to make a decision."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"Now, I try to be as available as I can every night, not only for that, but just for the love of the game. But as far as how the rule goes, I don't really have an opinion. I'm going to try to be available for my team to win basketball games every night. If I can't be available, then I just can't. It is what it is."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"Work on your craft as much as possible. Pretty cliche. But I would say be a star in your role -- that's also a cliche. I think when guys figure out what their game is going to look like, what their roles are going to be, and then attack it with everything they've got, you find the most success. I'd say that."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"When I see those high-scoring games, I just think about the skill that has come into the league and how great these players really are and how great offense is always going to beat great defense all the time."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"You watch Luka's 70-point game, and he's making tough shot after tough shot. I definitely feel like someone can break that 80-point. 100 points would be tough to do in a game. You've got to make every shot and get a lot of shots up to get to 100. But I think somebody could get 80."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"I think each era has about six or seven guys that help carry the game forward, help push the game forward. It's more than just Steph and LeBron and myself. It's the James Hardens, Russell Westbrooks, Kawhi Leonards, Paul Georges, a lot of these guys who inspired the next generation of hoopers to want to be professionals. There's more than just one or two guys."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"You look around the league -- I'm going to miss a lot of guys, but you see Shai, Ant, Book, Luka, Tyrese Maxey, Tyrese Haliburton. There are so many guys inspiring the next generation of hoopers after them to become basketball players that you can't just pinpoint it to one or two guys."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"It's about pushing the game forward, setting a different standard, how we play. These guys are doing it right now."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"That's a tough question. You put me on the spot. If I had to say one, I would say probably Game 6, 2012 Western Conference Finals, up 3-2 against San Antonio. We were down 20 at the half at home, and we had to rally to get to the Finals. At 23 years old, that was probably something that stood out the most."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"Because we hang out off the floor. I think that's most of the battle. When you get to know your teammates that deep, we almost to this point know what each other is thinking. I hung out with him a lot since I got to Phoenix and this past summer, and we worked out obviously."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"Hanging out, playing video games, going out, having a drink. All that stuff helps when you're trying to gain chemistry as a team. It's been great getting to know him."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"Same thing. I feel like we're both confident players. But when you've got that extra support out there to just go do what you do, sometimes you need that, especially when you're one of the lead guys on the team. You focus on so much other stuff -- your teammates, scheme, strategies -- and sometimes you need somebody to relieve you of all that stuff and just go play, and that's what we do for one another."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"Also, our coaching staff does that for us, as well, and our teammates. When you've got support like that, it just makes you a way better player."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"Whenever Drake just wants to talk about life, I'm just there for him. And then he just gave me that title."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,I doubt I have an album dropping. I just do it for fun.
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"""Hi."" That's it."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"I think I've had great chemistry with every point guard. I think, to be honest, I played longer with Russ, so I think I probably have more chemistry with him."
2024 - NBA ALL-STAR MEDIA DAY,February 17,KEVIN DURANT,"We came up together as 19-year-olds. We played eight seasons together, and he knew me inside-out. Obviously, I had great success with Steph. I don't want to discredit that. But I don't want to also discredit what me and Russ did, as well, as a duo."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,"Whether we were down at half, the score was so low. The WNBA needs to figure out rest days in between all these games, I'm just saying laughter."
2024 - NBA DRAFT,June 26,REED SHEPPARD,"I'm super excited to get out there and learn and take it all in, so I can't wait."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"'26 is definitely our goal for certainly the next one, and then shortly thereafter, if not then, or a year or two after. So by '28, I'd say I'd feel pretty confident we'll be at 16 teams."
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"All-Star Weekend is special, and it's always more special when you get to share it with a teammate or two. I've been fortunate enough to share it with him three times now. It was great. It was great to have a teammate, familiar face around, especially we get to share the same locker room."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,"I do think this is our best defense in these two games against New York. So, I'm proud of us for that. But I think just executing more on the offensive end."
2024 - WNBA DRAFT,April 15,ALISSA PILI,"Yeah, I'm super excited to come in and just learn from players like that. I think that's the fun part about it is we think we've been playing for so long, we know a lot about the game, but there's so much more to learn. I'm just looking forward to that."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"It was only a matter of time before we figured out how to make that equate into wins. I'm just thankful to be out here with the group of guys that we've got, trying to win games. We've all bought into the winning mindset and doing what it takes to win. So far, it's been showing."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"For me, it's not any more difficult. I think I've learned through experience -- and obviously as a young kid it's easy to get caught up in it, just going back to high school and rankings and things like that."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"But I think in the second half, Stewie just went on a run there. I think we were playing at the right pace. I think our defense was really high level. We were competing. We had heart. It's not about your schemes and all that in these moments. It's about how hard you wanted to compete and we did. Five players were on the same page and every player that stepped on did their job. And just in the time-outs, we were very calm, but it's more like we're not going to lose this game."
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"I loved it. The shorter introductions, not being on the stage and all that, I'm definitely a fan of that."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,CHERYL REEVE,"For sure, for sure. I think as a league, we're kind of getting it, and our TV partner being a partner in the best of ways at this time. All of it. All of the investments."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,SANDY BRONDELLO,"No, I prepared her at halftime. I just felt, going with a bigger lineup, I said, okay, be ready, we may go for a big lineup. So Nyara, you're coming in."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,Most definitely. We're going to talk crazy during that tame. I'll tell you right now.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I mean, it's got to be MJ, I guess. I mean, he was the best."
2024 - ALL-STAR GAME,February 18,LEBRON JAMES,"This is very humbling, very blessed, and it's something I will never forget obviously. It's part of my journey."
2024 - ALL-STAR GAME,February 18,DONOVAN MITCHELL,"Fortunately, I've been around a few times, so it wasn't my first time. But it's always a blessing, especially for the older guys. You've got Steph, LeBron, KD. Those three in particular, those are Hall of Famers, top-tier guys. It's always a blessing to share the court. As long as you can, you treasure those moments. Hopefully I'm talked about in the same category as my career continues to move forward."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,This is actually going to be my first time in Chicago. I'm really excited. I've heard really good things about it. You have some of the best pizzas. I'm excited to get there.
2024 - NBA DRAFT,June 26,ALEX SARR,"Doing it in front of my family and them be able to come to New York, it just means a lot."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"I hadn't been shooting the three ball well all night, but when I needed them to go in, they definitely did. God was good. I just was honored to be in the moment. I definitely tried to go the reverse through the legs. I couldn't make it in the All-Star Game, but I made it in a real game. Kind of funny how I did that."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,But I wasn't really expecting anybody in particular to pick me. I didn't have any expectations. I was really open-minded to everything. I'm happy that it went the way that it did. I'm super blessed for the Spurs organization taking a chance on me and I just can't wait to get out there.
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"Yeah, definitely. Just being able to show my playmaking ability with such a great teammate like that. And just learning how to play off the ball at UConn, so being able to show that as well, especially with having a great teammate like Victor. Being able to set ball screens for him and cut in space when teams are trying to load up on him. Just trying to use all aspects of my game to just impact winning."
2024 - NBA ALL-STAR MEDIA DAY,February 17,GIANNIS ANTETOKOUNMPO,Be patient. You've got to be patient. They're not always going to do things that you like. Be patient because they're kids. I think that's the most important thing.
2024 - NBA DRAFT,June 26,PACOME DADIET,"I think it's beautiful. I took a lot of risk. I left France when I was 17. So I did the last two years in Germany. I felt like it was a risk, and I believed in myself. I worked a lot and stayed confident."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,I think that first I had to bring the ball over half court because I didn't want to get an eight-second violation.
2024 - WNBA DRAFT,April 15,JACY SHELDON,"Yeah, we've had really good discussions. Coach is awesome and just being able to talk about their system and how they like to do things there was awesome for me to learn, and I'm sure I'll be having more conversations soon, but like I said, they've been really good, and I'm looking forward to talking to them more."
2024 - WNBA DRAFT,April 15,ALISSA PILI,"Yeah, I think just my teammates and how much time we spent together. I think that's something I'll miss, all the memories and things like that."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"One of the big things is the balance and the foundation going into your shot. It really helped me work on that. Especially after missing a whole year, I kind of lost kind of the game feel for shooting. I think at Summer League I was 1-for-8 from three. I just stopped shooting them because they just weren't going in."
