event,date,person,quote
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,"We're disappointed. We have to go back to work. We have to freshen up. We have to look at how we can be better, and it's really just principles of play. Things that we have been great at all season long, we have to just refocus on them."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,BREANNA STEWART,"I think the missed free throw because we had an opportunity to go up one. But even still, at the end of overtime, I had probably one of my cleanest looks. Didn't make it."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,JONQUEL JONES,"I mean, they switched with us a little bit more to stop us from going downhill. I don't know, I think the weight of the game was more about us, like Sandy said, getting away from our principles versus what they did to kind of get us out of rhythm."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,"Yeah, look, I think they were throwing different coverages at her, with the switching and she was trying to go probably a little bit too much one-on-one early. We've just got to move the ball and trust that the ball will come back to her in that regard and exploit it."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,"We had a tough night. We had a tough shooting night. We all did. But what I know, Sabrina is a competitor. She'll get ready for Game 2 and come back strong."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,BREANNA STEWART,"Listen, I want to be taking these shots. I feel like knowing my teammates and that everyone has confidence in me is important. It's kind of like on to the next and still making sure I'm aggressive any time on the court. Obviously as a player, it's very frustrating. But bounce back for Game 2."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,JONQUEL JONES,"It was a point of emphasis for us coming into the game, just to control the rebounding and really get on the boards and try to exploit them in that way. It's something that we're going to have to continue to do to be successful."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,JONQUEL JONES,"But like Stewie and Coach said, we had a lot of opportunities to close the game out. A few things that we have to change and kind of be aware of moving forward, but still some things to build upon and things to learn from."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,"Yeah, a hundred percent. It's principles of plays at both ends. Being at the point of the screen, Kayla McBride is coming off and shooting it, and then letting them go downhill, pressuring and letting Hiedeman dribble by us and giving them too many easy looks where we should have been just a little bit smarter in our defense there."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,Sometimes when we didn't rebound or we kind of -- we went to offensive rebound but we are out of position and they got easy layups in transition. So those really break your back.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,"Principles of play in the half court. Pace is there, but I think we got a little stagnant and a little tired. But credit to them. They were blowing us up and they were being really physical. They were very active. They were switching it, and then that took us out of it a little bit. We've got to be better and we will be better."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,BREANNA STEWART,"Yeah, I think it's, specifically to that play because they were reviewing the time, you're just focusing on making the shot. Making the first one. Making the first one. Making the first one."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,BREANNA STEWART,"And then the second one, the same. It's when you want to be thinking about nothing else. It definitely sucks to miss."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,I think just the start we did have. We put up 32 points. We were very intentional playing defense. We were making it really hard for them to score. Some easy baskets. We were making shots and moving the ball really quick.
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"Definitely a little bit anxious. A little bit nervousness in there, just because I had no idea where I was going. I kind of told my agent to keep it a secret from me. I just want to be surprised."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"For me, I just wanted to land somewhere that would develop me and kind of make me into the best basketball that I can be. I'm happy that I landed with Utah. Definitely excited. Felt relief when I heard my name called, so that's probably the biggest one."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I think the biggest way I fit in is just my versatility. When you come in at such a young age, and being able to play multiple positions and guard multiple positions, I really feel like that allows you to fit in with the dynamic of the team just because you can do so much and fit in with different needs. That's the biggest part."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,There's a lot of talented guys on that team. I could go down the list and do their whole lineup that I can fit in with. But the biggest thing is they are young and I could develop and learn with them and kind of build that young core. That's probably the part I'm most excited about with this team.
2024 - NBA DRAFT,June 26,CODY WILLIAMS,Just being himself really. I feel like that's how he differentiates himself on and off the court and really made a name for himself. Being himself includes not only his personality but also his work ethic and how hard he worked to get to where he is and where he is going to continue to go to.
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I feel like just taking those aspects of his game and his mentality, how he approached every workout, every rep, every charity event, every media coverage, I feel like I can use that and take that with me and use it throughout my career. That's how I'm going to grow and develop."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,Most definitely. We're going to talk crazy during that tame. I'll tell you right now.
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"It's something we dreamed about. As kids, obviously we never really got to play against or with each other on the same team just because of the age difference. So I think being able to do that now is definitely a dream come true. I'm going to make sure I'm matched up on him when we're playing them. Make sure, tell Will, put me on Jalen Williams. That's the game plan."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I think it just goes to show the type of parents I have and the type of people I have in my life and my family members, just the values they installed in both of us. That's why we ended up this way. So I know they are extremely proud watching us reach our dreams. That's the biggest thing for them."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"We practiced it a lot, I'm not going to lie. Two years ago, we messed it up. We were practicing for a few days, maybe even a week up until this point, to make sure we nailed it. Add a little flair to it. So we made up for it."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I've just got baby steps into the fashion industry, I'm not going to lie to you. This is the first time I stepped out and wore something expensive. I think for me it might be something a little hobby I'll pick up, but I'm just starting to get into fashion and just starting to figure it out. I'll probably learn from him as I go."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I mean, it's hard to say just because we play two different styles of basketball. I don't know what your definition of better is. I hope to become an elite two-way player, playing offense and defense and doing that at the highest level and being one of those elite two-way players in the NBA, as I go throughout my career."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"Yeah, I strive to be better than him. Obviously a little sibling rivalry, but we also play like completely different just with the way our bodies are built. So you know, that's the answer you're looking for."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"Definitely gaming. I would say gaming, for sure, is one of the biggest ones. Fashion, stepping into it a little bit."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I'm a huge movie guy. That's something I always been into. Just pick up a movie and watch it. I love cinematography, so that's definitely probably the biggest one."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I like bowling and starting to pick up golf too. Have a lot more free time, so I can start getting good at golf and getting a routine for it. But definitely bowling is another activity I'm heavy on."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"Yeah, probably. And a lot of family time. That's probably going to be a heavy dose of it, spend as much time as I can with friends and family, while also obviously staying locked in on basketball. But enjoying the moments with them before the season gets hectic and I'm going to be traveling all over the place."
2024 - NBA DRAFT,June 26,CODY WILLIAMS,"I mean, go to this afterparty. That's probably the biggest thing. I'm looking forward to enjoying that. Got all my closest friends and family there. I guess that's on my bucket list to enjoy."
2024 - NBA DRAFT,June 26,KEL'EL WARE,"It was a surreal feeling. I mean, especially just sitting in that chair waiting, just to figure out which team was going to get me. For them to pick me, a lot of emotions were just going through me. I'm definitely blessed."
2024 - NBA DRAFT,June 26,KEL'EL WARE,"All of them are hardworking. They push their players past their limits. I feel like that's the best place for me. Especially with me going there, I know they are going to push me past my limits, push me past that wall to be the best player that I can be and compete."
2024 - NBA DRAFT,June 26,KEL'EL WARE,"Well, like you said, they have their trust in Bam. So I feel like once they have trust with me, it comes with me showing them that in practice. I feel like that's something that would elevate my game, just having that trust in me that I go out and make the right plays."
2024 - NBA DRAFT,June 26,KEL'EL WARE,"A lot of people go into the transfer portal for money. I went in there for the right fit and I found the right fit. That definitely helped my career. Going into my sophomore season, actually getting to know the coaches. Just learning more things about the team just before I made the decision."
2024 - NBA DRAFT,June 26,JA'KOBE WALTER,I've got to go with Drake. OVO. OVO.
2024 - NBA DRAFT,June 26,JA'KOBE WALTER,"I've never been to Toronto. I've never even been to Canada. But I know that it's a nice city in Canada, and all I really know is the building."
2024 - NBA DRAFT,June 26,JA'KOBE WALTER,"Yeah, the guards, we're a close group at Baylor. Every year, there's six guards. Y'all are competing against each other every day. Y'all are getting better watching a lot of film. We actually do call it Guard U."
2024 - NBA DRAFT,June 26,JA'KOBE WALTER,Me being the next one out is a blessing from God. I'm just super grateful to be in this position and I hope that I'm going to represent Baylor well.
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Yeah, just excited to meet all the players and to speak to the coaches, to meet them, meet the front office. Just excited to go."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Yeah, they are very incredible and talented. I'll try to fit in there. I'm young. I'll learn a lot probably. I'm really grateful for the opportunity."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"I did not visit Oklahoma. Every organization that I've been to, I met some really nice people. That is with Oklahoma, also. Very, very nice coach. GMs, everybody, I'm just excited to meet them in person and talk to them. And yeah, that's it."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Yeah, it was great. But I had injuries, so sadly, I didn't play more. But I tried to take my time and to be with them, to talk with them, even with the injury."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"So yeah, I really enjoyed it there. I made some really good friends and friendships forever. But as I said, I'm sad that I didn't have that opportunity to play more with them."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Just that I'm ready, that I'll give 150 percent of myself for every ball, every possession, every time on defense. And that's it."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Yeah, I talked with Micic. He just told me everything the best about not just the Thunder, but the whole NBA. And of course, Durisic, Nikola and I got really close this year. I really enjoyed playing with him. It was easy, as I can say. I hope he will get drafted as high as possible."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,It meant a lot that I had him here. We were together in Miami. We shared some good memories at times. We visit some places. It's great to have him here.
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Not yet. I've been coming back slowly. But we'll talk tomorrow with the team and the team doctor and see what's the best for me, and we'll do that."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"Nikola is one of the most popular names in Serbia. So yeah, maybe. There's a lot of Nikolas, for sure."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"That I'm really funny person. That I want to spend time with my friends. At home with my family, we have movie nights. We enjoy watching movies and TV series."
2024 - NBA DRAFT,June 26,REED SHEPPARD,"It was unbelievable. It was a dream come true. It's something that I've been dreaming of since I've been a little kid. Having my family with me at the table, my coach, my agent, having my family in the crowd, I couldn't ask for anything else. It was my mom's birthday today, so that's an awesome thing to celebrate as well."
2024 - NBA DRAFT,June 26,REED SHEPPARD,I'm at a loss for words. I'm super happy to be here and super thankful.
2024 - NBA DRAFT,June 26,REED SHEPPARD,"I never had a baseball team because there was no baseball team close to Kentucky, but I think I'm going to be an Astros fan now."
2024 - NBA DRAFT,June 26,REED SHEPPARD,"I'm super excited. They have a really good thing going in Houston. The coach is really good. Like you said, Jalen. They have a bunch of really young, athletic guys, and we'll be able to play fast. It's going to be fun."
2024 - NBA DRAFT,June 26,REED SHEPPARD,"I'm super excited to get out there and learn and take it all in, so I can't wait."
2024 - NBA DRAFT,June 26,REED SHEPPARD,"Yeah, I think the biggest thing is just going in and learning. You have guys like Fred VanVleet that I'll be able to learn from. Just going in with an open mind, ready to learn, ready to do whatever it takes to win. Just compete and go in and have fun and continue to get in the gym and work on everything that I need to work on."
2024 - NBA DRAFT,June 26,REED SHEPPARD,I'm super excited. I can't wait to get to Houston and get the thing started.
2024 - NBA DRAFT,June 26,REED SHEPPARD,"He didn't say that, but now that you say that, that is pretty good that that's a thing."
2024 - NBA DRAFT,June 26,ALEX SARR,Thank you.
2024 - NBA DRAFT,June 26,ALEX SARR,It just shows the amount of talent that we have in France. I'm really excited for Zacc. I think our national team is really going to be good.
2024 - NBA DRAFT,June 26,ALEX SARR,I was really happy for him. I kind of had a feeling. I was really happy for him.
2024 - NBA DRAFT,June 26,ALEX SARR,"And me, I was really happy for me, too."
2024 - NBA DRAFT,June 26,ALEX SARR,"I have some family and friends in town, so I'll definitely spend some time with them later today."
2024 - NBA DRAFT,June 26,ALEX SARR,"I can't really tell you much about that, but maybe if you go there and ask people, they will tell you."
2024 - NBA DRAFT,June 26,ALEX SARR,"Yeah, I think it's really special. Any pick that you get picked, you know the team is taking a chance on me and I'm really blessed for that and I won't take it for granted."
2024 - NBA DRAFT,June 26,ALEX SARR,"Doing it in front of my family and them be able to come to New York, it just means a lot."
2024 - NBA DRAFT,June 26,ALEX SARR,I will just play with effort and impact winning.
2024 - NBA DRAFT,June 26,ALEX SARR,"I'm just excited to join this team. It's a team that I watched a lot this past year. I think I can be really impactful on that team, and I can't wait to add my game to the roster."
2024 - NBA DRAFT,June 26,ALEX SARR,"Yeah, it helped a lot. My dad, he always loved basketball and he looked at basketball -- he never was happy after one of my games. He always had something to say for me to improve on it. I think that's what made me and my brother good players. I can't thank them enough for this."
2024 - NBA DRAFT,June 26,ALEX SARR,"I mean, I think it's just a first step, but it's definitely achieving something that was big for me. You know, being drafted, I don't take it for granted and I'm sure enjoying it a lot."
2024 - NBA DRAFT,June 26,TIDJANE SALAUN,"Yes, we want the best version possible. I would say it's natural. We are like that. We work hard. We have a lot of energy. We want to be the best. For sure, we are going to continue to be like that."
2024 - NBA DRAFT,June 26,TIDJANE SALAUN,"I think the basketball in France has improved, and that's why we are here in this draft. Three French players in the top 10, it's not nothing."
2024 - NBA DRAFT,June 26,TIDJANE SALAUN,"I know Zaccharie because I've played against him since I was 15. He played against me when I was at Cholet and him at ASVEL. Alex, I don't really know him."
2024 - NBA DRAFT,June 26,TIDJANE SALAUN,"I'm going to share a lot of moments with my family, with my friends, and after, we will see. I don't really know what I'm going to do."
2024 - NBA DRAFT,June 26,TIDJANE SALAUN,"I know a lot of French players have played with this team in Charlotte. I'm the next one. I will bring all my fire to the club and be ready to play with some players, like you say, LaMelo Ball. Some alley-oops, yeah. I'm ready to jump and put the ball in the rim."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"I had a workout a couple weeks ago. I really enjoyed the time that I spent with them trying to understand their philosophy. As soon as we were talking, kind of understand more about the organization."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"Just start to present myself and told them what I was ready to do for them. I was saying that I wanted to contribute to -- I want to be a part of a winning team and contribute to winning and compete. For that, I say that I was ready to do whatever it takes to do it."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"Basically my versatility could be -- defensively in this league is really important. Trying to guard multiple positions, trying to be aggressive. I will know more soon, but now that's what I've got to say right now."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"That's amazing. We are trying to represent our country, and I'm so glad to be a part of it. There is more players coming in. I'm really proud of being a part of the success of my country. Trying to understand what Victor, Rudy or other French players really help me to develop myself as a player, first of all, in France, and hopefully now in the NBA."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,I'm not shocked. I'm not shocked. I've known Tidjane and Alex for a long time. We grew up playing against each other. So I know them really well.
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"Like I said, that's amazing for our country. That's amazing for us, first of all. Just to be able to realize our dream together is special. I feel like French players are going to take some inspiration, and that's going to be better and better for us. I really feel lucky because there's so many young players that are good. That's it."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"I'm a versatile player. I feel like I can fit easily into this team. I can't wait to figure out what is going to be my role or my goals, or, you know, just to make sure we win games."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"So I don't know yet, but I know that I can do a lot of things. Defend multiple positions, grabbing some rebounds, finishing strong, being aggressive, shooting threes obviously. I think that's going to be -- that's a part of my game. That's something that I need to keep it up for helping the team to win the next season, because I know that we are going to have to shoot the ball. And that's it."
2024 - NBA DRAFT,June 26,ZACCHARIE RISACHER,"For now, I just want -- I just know the facilities of the Hawks. I can't wait to get in there and to just work in those conditions. I think that's a style of life that I'm not used to. I talk about the gym, the cold baths, locker room, whatever. I feel like if I could basically sleep in the gym. In Bourg-en-Bresse, which is a great gym, too, but not as good as the Hawks have. I can really sleep in the gym."
2024 - NBA DRAFT,June 26,YVES MISSI,"The workout went well. It was probably one of my favorite ones, actually. I just really liked the coaching staff and the organization in general. I had an opportunity to spend time with them, and just being able to talk with them and interact with them. They just talked about the plan and what they are thinking about next year, and then what they are looking for in a big."
2024 - NBA DRAFT,June 26,YVES MISSI,"And then obviously the workout, they gave me some advice on how to get better. I just love the organization, for sure."
2024 - NBA DRAFT,June 26,YVES MISSI,"I haven't been playing basketball that long. I'm still learning each and every day, every time I step on the court."
2024 - NBA DRAFT,June 26,YVES MISSI,"Obviously, I wasn't ranked and it wasn't something I was paying attention to. To be honest, I was trying to have fun on the court. Obviously, brought me from Cameroon all the way to here. You never know where the basketball can take you. Just being here is amazing. It's a blessing and I have to thank God to be able to put me in this position."
2024 - NBA DRAFT,June 26,YVES MISSI,"Oh, for sure. According to everyone, they have the best food in the U.S. I remember going on my visit, I really liked it. I can't wait to get to know them a little bit more and just spend time with them on the team and just get to work, for sure."
2024 - NBA DRAFT,June 26,JARED McCAIN,"Not really. I feel like my game is dissected very much so, whether it's being non-athletic, non-defender. So it's something I take as a challenge. I'm used to it by now, going to the biggest platform at Duke. You get used to it."
2024 - NBA DRAFT,June 26,JARED McCAIN,I'm just excited to embrace the challenge and embrace the process and have fun with it. It's a blessing to even be here.
2024 - NBA DRAFT,June 26,JARED McCAIN,"Yeah, I'm just excited to learn from him, learn from both Maxey and him. Obviously they are elite scorers, so I think I can space the floor and create space for them. I'm excited to get to know them and learn as much as possible from them."
2024 - NBA DRAFT,June 26,JARED McCAIN,"Yeah, I'm excited. Obviously Maxey, I've heard great things about him. Watching him on the court, he's an elite player. Being able to play alongside him and learn from him. On draft night, there's surprises everywhere. So I didn't know where I was going. I tried not to get attached to any teams. So yeah, I guess it is a surprise, but I'm happy to be here."
2024 - NBA DRAFT,June 26,JARED McCAIN,"Not yet. I sent Maxey my number, and I got to talk to the GM, the coach. Not too much. But I'm excited to get to know them."
2024 - NBA DRAFT,June 26,JARED McCAIN,"Yeah, I think it's my natural emotion, is just to be happy, be joyful. So there's no reason to change that when I'm on the court. I'm always going to embrace the challenge, obviously, but I'm going to have fun with it. Whether I make a three, make a good play, the team is excited, the crowd is excited. I'm going to be smiling probably no matter what. So it's something I bring everywhere I go."
2024 - NBA DRAFT,June 26,DALTON KNECHT,"I'd say my why is I feel like I've been underrated my whole entire life ever since I was coming out of high school. I've always had a chip on my shoulder, and to this day I'll always have that chip on my shoulder to go out there and prove people wrong."
2024 - WNBA DRAFT,April 15,ANGEL REESE,"My conversations were great with T Spoon. As you know, she was coached by Coach Mulkey, so I kind of thought maybe I'll go there. Knowing like the conversations were so good and she felt like a mother to me. Being able to be a Black woman and as a head coach, and everything she's done at the NBA level, I just knew everything they were bringing to the table."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,PAOLO BANCHERO,"Obviously, I know how my size is an advantage. So I don't want to get too much into staying on the perimeter. I want to be able to mix it up and always keep the defense off balance. That's something that I think me, my coaches, we always try to balance and work on is how much I'm handling, how much I'm inside and just trying to find that perfect balance."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,SANDY BRONDELLO,But they went to another level. So they kind of took us out of a rhythm. Not surprised us. We knew what they are capable of doing. But we've got to get back and just play Liberty basketball.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"Just like our 2016 championship that was lost -- officiating, missing a shot clock violation. This sucks. This is for a championship for both teams. Let them decide it. What contact is legal should be the same for both teams. This isn't that hard."
2024 - ALL-STAR GAME,February 18,DAMIAN LILLARD,"Trying to manage everybody, trying to protect yourself and not get injured and take away from what you ultimately want to accomplish, I think is something we prioritize. But it's a lot that goes on when you come here for this game."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,BREANNA STEWART,"We just take it on the chin, you know. We were up a lot and then we had a wild kind of sequence to end the fourth. Didn't start overtime great. I had a great look at the end and I didn't make it."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"So I tell these guys, for whatever reason, it didn't work out. It just doesn't feel right that you lose a series with that level of discrepancy. We don't have a team that whines and complains and all that stuff. Sometimes it probably hurts us. Maybe being a little more, I don't know, something. But you have a star player like Phee, that just, I don't get it. I don't get how she can be held and go to the basket and get hit, and then a marginal, at best, at best, sends their best player to the free throw line. I mean, that's tough. It's tough to swallow."
2024 - NBA DRAFT,June 26,PACOME DADIET,"Yeah, it's kind of crazy. I played with everybody. It's nice seeing your country being one of the most represented in the NBA. I'm proud of myself. I'm proud of everybody. The French people that went to the NBA, it's big. It's coming from a different continent. We have to really work to get there. Yeah, I'm really proud of everybody."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CATHY ENGELBERT,"I look forward to building the future of the league and sitting down with the players. Whether they opt out, not opt out. I suspect that given the transformation of the league that we've been working so hard on, building this long-term economic model, we've already returned to the players through charter, through increasing playoff bonuses a couple years ago by over 50 percent. So we'll continue to do that, and when we get to the bargaining table we'll continue to talk about the issues that are most important to the players."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Right, so obviously one of our focuses this year of our social justice council is reproductive rights, as well as civic engagement, given that we're in a general election year. So the one thing I like about our players, our players want to be engaged. They don't run away from things. They want to be engaged and they want to force change in the communities in which they live and work, and they do it very, very effectively. I think on this issue they'll continue to do that effectively."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,BREANNA STEWART,"But if they are not falling, they are not falling. I'm not going to let that affect the way I do things. So continuing to be there for my team. I didn't talk about this, but before I made the free throws, I missed two free throws. I was like, no, I can't do this again, I can't. I have to be here. Olaf Lange, him and I have talked about being a python, where it's like you know your moment when to strike. At that moment, I was just thinking about being a python."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"I got really emotional because the main goal was to get here and being able to give my family a better life, and just by looking at them and seeing them at my table was amazing. I obviously get emotional when I talk about my family because I'm so proud of everything I was able to accomplish and do for them."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, I mean, I didn't even really remember it. I had to go look at the video really quickly to see like how far I was."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 10,CHERYL REEVE,"No, it is the margin. It is the margin. But I hear what you're saying, in that when it mattered, we got some hustle plays. And we always say, you never know which one is going to be the difference between winning and losing."
2024 - NBA DRAFT,June 26,JA'KOBE WALTER,"Yeah, I think the more I develop, I'll definitely be able to initiate offense at the one. Played two and three before. I think playing in the NBA, playing around in practice, I think I'll start to get used to it more, and then I think I can really take that role to the next level."
2024 - NBA DRAFT,June 26,NIKOLA TOPIC,"He just told me, ""Welcome, teammate."" That means a lot for me because he accepted me. He stood up to shake my hand. It's really great to have him there. He's coming into the third year, and he's done a really good job the past two. And not just him, the players and the whole organization. I think we can do more."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,It's a shame that officiating had such a hand in a series like this. Obviously there's always going to be a team that's going to be a little more disappointed than the other.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,THE MODERATOR,"There's no practice tomorrow, so...."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"It was only a matter of time before we figured out how to make that equate into wins. I'm just thankful to be out here with the group of guys that we've got, trying to win games. We've all bought into the winning mindset and doing what it takes to win. So far, it's been showing."
2024 - NBA ALL-STAR MEDIA DAY,February 17,GIANNIS ANTETOKOUNMPO,Be patient. You've got to be patient. They're not always going to do things that you like. Be patient because they're kids. I think that's the most important thing.
2024 - ALL-STAR GAME,February 18,DAMIAN LILLARD,"I think 200 is a lot to be scored. It just shows that we didn't go out there and compete like I guess you would want us to or whoever would want us to. But I think that's just what it is. Guys are talented. Make a lot of shots. We hit a lot of threes, and that was it."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,TREY MURPHY III,"Always. That was always my motto. Just be patient and be myself and continue to work hard every single day. That's the best way to do it because if you don't, you try to rush the process, things aren't going to go your way."
2024 - NBA ALL-STAR MEDIA DAY,February 17,SHAI GILGEOUS-ALEXANDER,"To this point, it's not any harder, because I've grown through it being hard, I think, in the past."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,Thank you.
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Lastly, I have been very reflective over the past couple weeks with all the hype and talk about this draft class and the WNBA. Surviving the existential time of the WNBA wubble, raising that 75 million in capital in February of 2022 as the first women's sports league to do so at that scale, deploying it against our key priorities. Almost as if we knew we had to be ready for this moment, and we are."
2024 - ALL-STAR GAME,February 18,KEVIN DURANT,"It's always been that way with NBA, and since the social media era, you see more and more of that. I think guys in the past have stood up for what they believe in, social issues in the league, and that's given us the confidence to go out and do it as well in this generation."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"But in the end, close game. Things we could have done better. We all could have done better. Including me, getting that expletive timeout -- excuse me, don't repeat it."
